label,nose_x,nose_y,nose_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z
D,-0.273448646068573,-0.2586123347282409,-0.2954117655754089,-0.1209865808486938,-0.2040950059890747,-0.6452022194862366,-0.1356771886348724,-0.1996479332447052,0.1512603014707565,-0.1034862399101257,-0.0700150430202484,-0.642553448677063,-0.1060330271720886,-0.0832338631153106,0.2718706727027893,-0.0885031223297119,0.0433243513107299,-0.4960455000400543,-0.0951801538467407,0.009666085243225,0.2014825642108917,0.0144886970520019,0.0025104284286499,-0.2231846153736114,-0.0144886970520019,-0.0025104284286499,0.2228939682245254
D,-0.2900782376527786,-0.2252097129821777,-0.4165727198123932,-0.092130035161972,-0.1688435673713684,-0.670114278793335,-0.1909016072750091,-0.1650363802909851,0.001240313751623,-0.0660135447978973,-0.0496638119220733,-0.6363614201545715,-0.1466976404190063,-0.0611213147640228,0.1570813506841659,-0.0529662072658538,0.0534078478813171,-0.5103190541267395,-0.1373836398124694,0.0302063822746276,0.0857664495706558,0.0385650396347045,0.0002906322479248,-0.1817476600408554,-0.0385650694370269,-0.0002906620502471,0.1817217916250229
D,-0.1590377390384674,-0.2299124598503112,-0.8629703521728516,-0.0107386410236358,-0.165610522031784,-0.8043007850646973,-0.1515272557735443,-0.1679525375366211,-0.2082094252109527,-0.0027080476284027,-0.0428717732429504,-0.7623132467269897,-0.1300817430019378,-0.0603287816047668,0.0024398525711148,-0.0673430860042572,0.0510209202766418,-0.7257855534553528,-0.1886094510555267,0.020911693572998,-0.121524229645729,0.0426054000854492,0.0005177855491638,-0.1843226850032806,-0.0426053702831268,-0.0005177855491638,0.1843067109584808
D,0.0766412019729614,-0.2447532415390014,-0.2928973138332367,0.0527082681655883,-0.1757734715938568,0.1183130070567131,-0.0435581505298614,-0.1812843382358551,-0.5544270873069763,0.0959253311157226,-0.0872599184513092,0.249393343925476,0.033174991607666,-0.0833421647548675,-0.598953366279602,0.1718586683273315,-0.0053224861621856,0.1272922456264495,0.0948917865753173,0.0100011825561523,-0.5837728381156921,0.036179780960083,-0.0026827156543731,0.1912881880998611,-0.0361798107624053,0.0026826858520507,-0.1915696859359741
D,0.0530177354812622,-0.2512308061122894,-0.2900374233722687,0.0328364968299865,-0.1795850694179535,0.1276222020387649,-0.0646262764930725,-0.1821841299533844,-0.5432402491569519,0.0880392789840698,-0.0915612280368805,0.2671002149581909,0.0201327204704284,-0.0838437974452972,-0.582767903804779,0.182141363620758,-0.0217042863368988,0.1348849833011627,0.1405386924743652,-0.0128410756587982,-0.5663601756095886,0.0383747220039367,-0.0010388195514678,0.1909454613924026,-0.0383747220039367,0.0010387897491455,-0.1913116574287414
D,-0.0481660068035125,-0.2355887293815612,-0.1714571565389633,-0.0589297711849212,-0.1716767847537994,0.1899001449346542,-0.1512061059474945,-0.1646060645580291,-0.4221420586109161,0.0384868383407592,-0.0982532501220703,0.2947351038455963,-0.0306751728057861,-0.0808015167713165,-0.4518410563468933,0.1476179957389831,-0.0379561185836792,0.1596104651689529,0.1147348284721374,-0.0281386077404022,-0.4299316704273224,0.0364108681678772,-0.0031378865242004,0.1781957447528839,-0.0364108681678772,0.0031378865242004,-0.1784994304180145
D,0.2240134477615356,-0.2219985127449035,-0.3837733566761017,0.152726411819458,-0.1623408794403076,-0.0006370656192302,0.0546478033065795,-0.1663394570350647,-0.6198762655258179,0.1272028684616089,-0.0654579401016235,0.1285860389471054,0.0331336855888366,-0.0530167818069458,-0.6052871942520142,0.1546686887741089,0.0200531482696533,0.0511103048920631,0.112614095211029,0.0387551188468933,-0.4959796965122223,0.034481406211853,-4.047155380249024e-05,0.1724891364574432,-0.034481406211853,4.047155380249024e-05,-0.1725733429193496
D,0.0592858791351318,-0.2666596174240112,-0.2552209794521332,0.0085024237632751,-0.2008387446403503,0.160020649433136,-0.0684363842010498,-0.1999165415763855,-0.5648064017295837,0.0772469043731689,-0.1052796244621276,0.2905258536338806,0.0306288003921508,-0.092361569404602,-0.6016271710395813,0.1540337800979614,-0.0178626775741577,0.1968955397605896,0.1244570612907409,0.0055100917816162,-0.5574074983596802,0.0343074202537536,-0.0020514726638793,0.2060979455709457,-0.0343074202537536,0.0020514726638793,-0.2065318822860717
D,0.0607352256774902,-0.2733180075883865,-0.2147270441055297,0.0100935101509094,-0.1991466283798217,0.1544536501169204,-0.0619342327117919,-0.1989154815673828,-0.4996700584888458,0.0764612555503845,-0.101613700389862,0.2950931489467621,0.0360099673271179,-0.090470016002655,-0.5231446623802185,0.1577371954917907,-0.023907721042633,0.2427407205104828,0.1456804871559143,0.0023761987686157,-0.4659803211688995,0.0344931483268737,-0.0026140809059143,0.1796934455633163,-0.0344931483268737,0.0026140809059143,-0.180016815662384
D,0.0553507804870605,-0.2486763596534729,-0.2747917771339416,0.0283816456794738,-0.1854494214057922,0.1344369649887085,-0.063595175743103,-0.1858469247817993,-0.5469407439231873,0.0932715535163879,-0.1008538901805877,0.2492503672838211,0.0234851837158203,-0.0888353288173675,-0.5986255407333374,0.1707761883735656,-0.0164743661880493,0.1173270791769027,0.1008778810501098,-0.0016717314720153,-0.5852397084236145,0.0367674231529235,-0.0031698346138,0.195663645863533,-0.0367674231529235,0.0031698346138,-0.1959154605865478
D,0.0591542720794677,-0.283920407295227,-0.109338141977787,-0.0400994718074798,-0.2111806869506836,0.253107339143753,-0.0574283897876739,-0.215725839138031,-0.4566677212715149,0.0274089574813842,-0.1076143682003021,0.330397218465805,0.0863873958587646,-0.1140690147876739,-0.4792375862598419,0.1184301376342773,-0.0142162442207336,0.2732041776180267,0.186435580253601,-0.0195564031600952,-0.3601136207580566,0.0149236917495727,-0.0010223388671875,0.2019578367471695,-0.0149237215518951,0.0010223388671875,-0.2024596482515335
D,0.0646803379058837,-0.2777223587036133,-0.0953982844948768,-0.0383760631084442,-0.211664080619812,0.2546142339706421,-0.0472816824913024,-0.2143749594688415,-0.4421153664588928,0.0451642274856567,-0.1146160066127777,0.318176656961441,0.1017490625381469,-0.1215698719024658,-0.4817170798778534,0.1130532622337341,-0.0353481173515319,0.2393257468938827,0.1983364820480346,-0.0214496552944183,-0.3557799160480499,0.014785885810852,-0.0017043054103851,0.2043994814157486,-0.014785885810852,0.0017043352127075,-0.2047914862632751
D,-0.0901983082294464,-0.272714614868164,-0.1933125704526901,-0.1660268306732177,-0.1968179643154144,0.2390565723180771,-0.1526577472686767,-0.1979628801345825,-0.5805269479751587,-0.0488310456275939,-0.0965699851512909,0.3232142627239227,0.004017174243927,-0.1031278371810913,-0.6228492259979248,0.0554749965667724,-0.0230962336063385,0.2558448612689972,0.1167063117027282,-0.0076552033424377,-0.5484623908996582,-0.0023321211338043,-0.000221848487854,0.2526261806488037,0.0023320913314819,0.000221848487854,-0.253173679113388
D,0.3781473040580749,-0.2165693044662475,-0.2214488834142685,0.232801079750061,-0.1540811359882354,0.2202785462141037,0.2134413719177246,-0.1736945509910583,-0.573646068572998,0.1657878756523132,-0.0462009012699127,0.3158338069915771,0.1769611835479736,-0.0483632683753967,-0.617024838924408,0.1502733826637268,0.0531569123268127,0.232344388961792,0.1590702533721923,0.063728928565979,-0.5397036075592041,0.0125861167907714,0.0027219057083129,0.242209255695343,-0.0125861167907714,-0.0027219057083129,-0.2420806288719177
D,0.2749845385551452,-0.2530732899904251,-0.2812040448188782,0.1457388997077942,-0.1948166191577911,0.1090100333094596,0.1157617568969726,-0.1926133930683136,-0.6164469122886658,0.1086610555648803,-0.0792333483695983,0.2060717493295669,0.1124066114425659,-0.0599343180656433,-0.5882267355918884,0.099661111831665,0.021384835243225,0.153178334236145,0.090933084487915,0.0524379611015319,-0.4168580174446106,0.0139868259429931,-0.0011621117591857,0.2078111469745636,-0.0139867961406707,0.0011621117591857,-0.2079552412033081
D,0.2894763946533203,-0.2215664684772491,-0.4147038757801056,0.1955877542495727,-0.1662505269050598,-0.0207406170666217,0.0899218320846557,-0.1737863421440124,-0.6673306822776794,0.1563579440116882,-0.0634850263595581,0.1108384579420089,0.0600050091743469,-0.0489986538887023,-0.6605193614959717,0.1534239053726196,0.0308855772018432,0.0332641080021858,0.0526989102363586,0.0605530738830566,-0.5876767635345459,0.0394015312194824,0.000401496887207,0.1786780357360839,-0.0394015312194824,-0.0004014670848846,-0.178720012307167
D,0.1583729982376098,-0.2409819364547729,-0.8642159104347229,0.1489697694778442,-0.1834249496459961,-0.2212600708007812,0.0046566128730773,-0.1754577457904815,-0.7571390271186829,0.1264903545379638,-0.0755086541175842,-0.0646560713648796,-0.000633031129837,-0.0535647869110107,-0.7704261541366577,0.1853915452957153,0.0092817544937133,-0.185556024312973,0.0645232200622558,0.0387458801269531,-0.7873362302780151,0.042190670967102,-0.0013112425804138,0.1638602912425995,-0.0421907007694244,0.0013112425804138,-0.1643774807453155
D,-0.0812406539916992,-0.228532075881958,-0.384778767824173,0.0317017436027526,-0.1815012097358703,-0.6175318360328674,-0.0236233472824096,-0.171693205833435,0.1249852627515792,-0.0011771917343139,-0.0809506475925445,-0.6670243144035339,-0.0566259920597076,-0.0788388848304748,0.246803343296051,-0.0565691590309143,0.0075820684432983,-0.5985004305839539,-0.1120428740978241,-0.0095611810684204,0.0968009084463119,0.0276809334754943,0.0007305145263671,-0.2098818570375442,-0.0276809334754943,-0.0007305145263671,0.2095652669668197
D,-0.0896726548671722,-0.2200728356838226,-0.2000967115163803,0.0340234041213989,-0.1762473583221435,-0.4515365958213806,-0.0328045189380645,-0.1639312505722046,0.2658807635307312,-0.0468884408473968,-0.0880219340324401,-0.4953668713569641,-0.0747700035572052,-0.0782994627952575,0.368059903383255,-0.1502426564693451,-0.0215005278587341,-0.3847739994525909,-0.1481744945049286,-0.0135315656661987,0.21004019677639,0.0337008237838745,0.0001662969589233,-0.1923077851533889,-0.0337007939815521,-0.0001662969589233,0.1919888108968734
D,-0.0634437799453735,-0.2366548776626587,-0.2308204025030136,0.0412800312042236,-0.175198495388031,-0.5369356274604797,-0.0182164311408996,-0.1648255586624145,0.1797703355550766,9.47713851928711e-06,-0.0882800221443176,-0.5757033824920654,-0.0637362003326416,-0.081005573272705,0.3046618700027466,-0.0745933055877685,-0.0101094841957092,-0.4979897439479828,-0.126148521900177,-0.0127060413360595,0.1891499161720276,0.0294983983039855,0.0014606118202209,-0.2010554820299148,-0.0294983983039855,-0.0014606118202209,0.2006710916757583
D,-0.0702983140945434,-0.2269381284713745,-0.3073411583900451,0.0409391522407531,-0.1709051728248596,-0.5819007754325867,-0.0178897380828857,-0.1608436703681945,0.122842364013195,0.0045015215873718,-0.0756088495254516,-0.5943222045898438,-0.0533050298690795,-0.0674144625663757,0.2403894811868667,-0.0963233709335327,-0.0139997601509094,-0.5009098649024963,-0.151511549949646,-0.0020954012870788,0.1041003540158271,0.0287845730781555,-0.0004914999008178,-0.2012668848037719,-0.0287845730781555,0.0004914999008178,0.2008041143417358
D,-0.081808865070343,-0.2095294594764709,-0.185516357421875,0.0386245250701904,-0.1688622832298278,-0.4934649467468261,-0.0261772572994232,-0.1589831411838531,0.2253465205430984,0.0031589865684509,-0.0788339376449585,-0.5442012548446655,-0.0669606626033783,-0.0765170454978942,0.3494454324245453,-0.0644061565399169,-0.0028541088104248,-0.467852771282196,-0.1169530153274536,-0.0064194202423095,0.2343640923500061,0.0308130383491516,0.0001024007797241,-0.199544221162796,-0.0308130383491516,-0.0001024007797241,0.1992752701044082
D,-0.0835645794868469,-0.2320941388607025,-0.3639114499092102,0.0398729443550109,-0.1849261820316314,-0.6008297204971313,-0.0224678516387939,-0.1732842624187469,0.1366948783397674,0.0119745135307312,-0.087640643119812,-0.6446755528450012,-0.0615857243537902,-0.0818296670913696,0.2531630098819732,-0.0514390468597412,0.0016058683395385,-0.5681047439575195,-0.1131165027618408,-0.0093522071838378,0.1021333858370781,0.0291287302970886,-0.0005159080028533,-0.202790156006813,-0.0291287302970886,0.0005159378051757,0.2024396508932113
D,-0.0807259380817413,-0.2176254093647003,-0.432909607887268,0.0355591773986816,-0.1716745197772979,-0.576195478439331,-0.021698385477066,-0.1633046269416809,0.152600958943367,0.0007623434066772,-0.0714830458164215,-0.6172365546226501,-0.0598169267177581,-0.0665270984172821,0.2905032336711883,-0.1008296310901641,-0.0036589503288269,-0.5552205443382263,-0.1432631015777588,-0.0040574967861175,0.1292194873094558,0.0291569232940673,0.0004266500473022,-0.2084864526987075,-0.0291569530963897,-0.0004266202449798,0.2080907374620437
D,-0.068290114402771,-0.2285337150096893,-0.4829811453819275,0.0356080532073974,-0.1751615703105926,-0.5599480867385864,-0.0153794288635253,-0.1637445986270904,0.1011499613523483,0.0343464612960815,-0.0739881992340087,-0.5815700888633728,-0.0162077546119689,-0.066285490989685,0.2123846709728241,-0.08367520570755,-0.0205139219760894,-0.500750720500946,-0.1146031618118286,-0.0142413079738616,0.0398038066923618,0.0237812399864196,6.347894668579102e-05,-0.2000250071287155,-0.0237812399864196,-6.347894668579102e-05,0.1996741890907287
D,-0.0939244925975799,-0.2232800722122192,-0.3395142555236816,0.025040864944458,-0.1808643043041229,-0.5683700442314148,-0.0266080200672149,-0.1668348908424377,0.1286603510379791,0.0031571984291076,-0.082889974117279,-0.5774056315422058,-0.0480327904224395,-0.0771445631980896,0.238369807600975,-0.0550328493118286,-0.0017903447151184,-0.4614928662776947,-0.0981186926364898,-0.007348746061325,0.0970517471432685,0.0276034474372863,-0.0005342364311218,-0.1942832022905349,-0.0276034474372863,0.0005342364311218,0.1940244436264038
D,-0.0756461024284362,-0.2218993902206421,-0.2718063294887543,0.0475568771362304,-0.1807446479797363,-0.5232264995574951,-0.0235081911087036,-0.1668224334716797,0.1728166341781616,0.0141656994819641,-0.0809255242347717,-0.5599992871284485,-0.0522395968437194,-0.0763360261917114,0.2849331200122833,-0.0084003210067749,0.0081090331077575,-0.4863398671150207,-0.0882573723793029,0.0005080699920654,0.182299256324768,0.0324184298515319,-0.0009006857872009,-0.1918625384569168,-0.0324184298515319,0.0009006857872009,0.191678985953331
D,-0.1073925495147705,-0.203166514635086,-0.2085600048303604,0.0214964747428894,-0.1760715246200561,-0.5272969603538513,-0.0341702699661254,-0.1622016727924347,0.1671039164066314,0.0120859742164611,-0.0722140073776245,-0.5778530240058899,-0.0542273819446563,-0.0688987374305725,0.2965129315853119,-0.0400670170783996,0.0150057077407836,-0.5317419171333313,-0.088049829006195,0.0058549046516418,0.2199643552303314,0.028583824634552,-0.0007356405258178,-0.187585100531578,-0.028583824634552,0.0007356405258178,0.1874082684516906
D,-0.0567193925380706,-0.2174176573753357,-0.4219087362289428,0.0578805208206176,-0.174641877412796,-0.6153236627578735,-0.0118278563022613,-0.1624461412429809,0.12511046230793,0.0029231309890747,-0.0761321485042572,-0.6441617608070374,-0.0684601366519928,-0.0752333402633667,0.2825703620910644,-0.0762612521648407,0.0026548504829406,-0.5706624984741211,-0.1435020267963409,-0.01058030128479,0.1389364004135131,0.0325326919555664,0.0004191398620605,-0.2061331868171692,-0.032532662153244,-0.0004191398620605,0.205844447016716
D,-0.0612308084964752,-0.2167824208736419,-0.3004062175750732,0.0569640398025512,-0.1714857220649719,-0.5202677249908447,-0.0102252066135406,-0.1619237661361694,0.1674540042877197,0.0183944702148437,-0.0706257820129394,-0.5436220169067383,-0.0540608465671539,-0.0705621838569641,0.2882908284664154,-0.1065017282962799,-0.0201417207717895,-0.4444636702537536,-0.1428858935832977,-0.0199456214904785,0.1485693454742431,0.0284667015075683,0.0005003809928894,-0.1918502897024154,-0.0284667313098907,-0.0005003809928894,0.1914492696523666
D,-0.0670332610607147,-0.2196478247642517,-0.2335896790027618,0.0551139116287231,-0.1774981617927551,-0.5483814477920532,-0.0069697797298431,-0.1662750244140625,0.1742314398288726,0.0145601034164428,-0.0792540907859802,-0.589688777923584,-0.0533871948719024,-0.072736382484436,0.302069753408432,-0.0587650835514068,0.0039185881614685,-0.5226661562919617,-0.1322812736034393,-0.0011094212532043,0.1922728866338729,0.0278687477111816,0.0003589987754821,-0.2043537497520446,-0.0278687179088592,-0.0003589987754821,0.2040610760450363
D,-0.0887069702148437,-0.2145580649375915,-0.2556603848934173,0.0373167991638183,-0.1796823740005493,-0.5689425468444824,-0.0203621983528137,-0.1653804183006286,0.1518630236387252,0.0101835131645202,-0.0743774771690368,-0.6255086064338684,-0.0418729186058044,-0.0682591795921325,0.2800629436969757,-0.0015567541122436,0.0161733031272888,-0.6075000762939453,-0.1057086586952209,0.0085758566856384,0.1955557167530059,0.025089681148529,-0.0007605552673339,-0.2014782577753067,-0.025089681148529,0.0007605552673339,0.2013376057147979
D,-0.0642685294151306,-0.2168610990047454,-0.3371793925762176,0.0506395697593688,-0.1768541932106018,-0.548396110534668,-0.0040937066078186,-0.1662510633468628,0.2123802602291107,-0.0011767148971557,-0.0822316408157348,-0.5906854867935181,-0.0443140864372253,-0.0740043520927429,0.3313299417495727,-0.1131661832332611,-0.0158464312553405,-0.507900595664978,-0.1334991753101349,-0.0149711370468139,0.1590454131364822,0.0265112519264221,0.0018335580825805,-0.2153937071561813,-0.0265112519264221,-0.0018335580825805,0.2150890231132507
D,-0.0797428786754608,-0.2013940811157226,-0.1294211149215698,0.0359740257263183,-0.168451726436615,-0.4287170171737671,-0.0199708640575408,-0.1562462449073791,0.28717041015625,-0.0026274621486663,-0.0727925300598144,-0.4829884171485901,-0.0681050717830658,-0.0666303038597107,0.4105672538280487,-0.0954762697219848,-0.0056655406951904,-0.4187794327735901,-0.1492663323879242,-0.0046746730804443,0.3005688190460205,0.0279822349548339,2.539157867431641e-05,-0.1983487010002136,-0.0279822051525115,-2.539157867431641e-05,0.1980465650558471
D,-0.0913998186588287,-0.2123575806617736,-0.189218059182167,0.0379778742790222,-0.1751563549041748,-0.4737806916236877,-0.0318632721900939,-0.159350574016571,0.2143894135951995,0.0103743076324462,-0.0824503004550933,-0.520414412021637,-0.0644518733024597,-0.0696521401405334,0.3326402008533478,-0.0229516327381134,0.0016212463378906,-0.4756661355495453,-0.1121353805065155,0.0033234357833862,0.239444226026535,0.0300995111465454,-0.0010725557804107,-0.1906562000513076,-0.0300995111465454,0.0010725259780883,0.190445989370346
D,-0.0758931636810302,-0.2169449031352996,-0.3030120134353637,0.0401555299758911,-0.1727508008480072,-0.5832915902137756,-0.0187265276908874,-0.1610587239265442,0.1332499235868454,0.0116618871688842,-0.0752765238285064,-0.6268478631973267,-0.0491079688072204,-0.0706181824207305,0.2525834739208221,-0.0219758749008178,0.0098031163215637,-0.5791991949081421,-0.1003177762031555,0.0015074014663696,0.1453018188476562,0.0270001888275146,-0.0002468824386596,-0.2023291736841201,-0.0270001888275146,0.0002468824386596,0.2020869702100753
D,-0.0977236032485961,-0.2090741991996765,-0.2671322226524353,0.0264690518379211,-0.1728584766387939,-0.552333652973175,-0.0318216681480407,-0.1584248542785644,0.1433168947696685,0.0073780417442321,-0.0731791257858276,-0.5970240831375122,-0.0653895139694213,-0.0655170977115631,0.273710161447525,-0.0493162274360656,0.0136038064956665,-0.5578059554100037,-0.1123071908950805,0.0070753097534179,0.1786398291587829,0.0285972356796264,-0.0008565783500671,-0.1922287195920944,-0.0285972356796264,0.0008565783500671,0.1919253319501876
D,-0.0888486504554748,-0.2081687450408935,-0.216181069612503,0.0316091775894165,-0.1706594824790954,-0.5214636921882629,-0.0253374278545379,-0.1605306267738342,0.1856054812669754,0.0040681362152099,-0.0765479505062103,-0.5311315655708313,-0.0553064048290252,-0.0735392570495605,0.2983217537403106,-0.0746905207633972,-0.0047535598278045,-0.3985336720943451,-0.1145367622375488,-0.0051509141921997,0.1595624685287475,0.0241119861602783,-0.0006957054138183,-0.1987300962209701,-0.0241119563579559,0.0006957054138183,0.1985011994838714
D,-0.1009422540664672,-0.2130144238471985,-0.2834802865982055,0.0284420847892761,-0.1733735203742981,-0.5836778283119202,-0.0337478518486022,-0.1630697846412658,0.1541627049446106,0.0113726258277893,-0.0702031850814819,-0.6130698323249817,-0.0681114792823791,-0.0735633969306945,0.2889676094055176,-0.0688260197639465,0.0021177530288696,-0.5420148372650146,-0.135745108127594,-0.013730764389038,0.1438206136226654,0.0252292156219482,0.0001371502876281,-0.201658621430397,-0.0252292156219482,-0.0001371502876281,0.2015154361724853
D,-0.0537183284759521,-0.2431347966194152,-0.5920696258544922,0.0314579010009765,-0.1842283010482788,-0.6551123261451721,-0.0212146043777465,-0.1742774546146392,0.0554676540195941,-0.00313401222229,-0.0837591886520385,-0.6818392276763916,-0.0413911342620849,-0.0779376626014709,0.1715331375598907,-0.0455437898635864,0.007738709449768,-0.6190296411514282,-0.0953329205513,-0.0018742084503173,0.0047496799379587,0.0240999460220336,0.0007063150405883,-0.218673437833786,-0.0240999460220336,-0.0007063150405883,0.2182151228189468
D,0.0791018605232238,-0.2301943898200988,-0.3006476759910583,0.0228302478790283,-0.1706357300281524,0.1280210018157959,-0.0391342639923095,-0.1866381168365478,-0.5347945094108582,0.0654679536819458,-0.0825396180152893,0.2496300041675567,-0.0066299438476562,-0.0892956256866455,-0.5971391201019287,0.1133868694305419,-0.0070405304431915,0.1361035704612732,0.0446252226829528,0.0049492716789245,-0.5925553441047668,0.0295735597610473,8.231401443481445e-05,0.1890285015106201,-0.0295735597610473,-8.231401443481445e-05,-0.1891678422689438
