label,horizontal,nose_x,nose_y,nose_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z
U,True,0.5202896595001221,0.1660349518060684,-0.0860543102025985,0.4961642920970917,0.2419875264167785,0.1147582530975341,0.4919642508029938,0.2336102128028869,-0.2271912842988968,0.512945830821991,0.4984592199325561,0.0973221436142921,0.4886024296283722,0.5019237995147705,-0.097362995147705,0.5105299353599548,0.6604599952697754,0.2202246785163879,0.4944809973239898,0.6762319803237915,-0.0298634488135576,0.4989486634731293,0.8177364468574524,0.3731663525104522,0.4924015700817108,0.8544602394104004,0.0720709636807441
U,True,0.5262286067008972,0.1670804321765899,-0.0805787667632103,0.4949131309986114,0.2391404807567596,0.1253911554813385,0.5008918046951294,0.2302238345146179,-0.2361771911382675,0.5101882219314575,0.498522400856018,0.1061403676867485,0.4913167059421539,0.5023819804191589,-0.106241874396801,0.5082255601882935,0.6619418859481812,0.2383121997117996,0.4941506683826446,0.6780178546905518,-0.0199465099722147,0.499235600233078,0.8239431381225586,0.3915751576423645,0.4939241707324981,0.8578975796699524,0.0824693739414215
U,True,0.5493947863578796,0.1856724619865417,-0.0913668647408485,0.5112031698226929,0.2502087950706482,0.1074209213256836,0.5176573395729065,0.2375158369541168,-0.2371073216199875,0.5066836476325989,0.4972127974033355,0.1082633808255195,0.4942902028560638,0.5018492937088013,-0.1083810329437255,0.5297801494598389,0.6604572534561157,0.2145990431308746,0.5240241885185242,0.6777775287628174,-0.0163664948195219,0.5161959528923035,0.8120570182800293,0.3635842502117157,0.5079813599586487,0.8504282832145691,0.1082371398806572
U,True,0.5267965197563171,0.1680983752012252,-0.0788984671235084,0.4974009096622467,0.2458277344703674,0.1212734580039978,0.5009093284606934,0.2348345965147018,-0.2320500910282135,0.5069172978401184,0.4975139498710632,0.1031413748860359,0.4934572279453277,0.5010239481925964,-0.1032268553972244,0.5135388374328613,0.6620222926139832,0.2120840698480606,0.5016852021217346,0.6784401535987854,-0.0230053700506687,0.5075726509094238,0.8231795430183411,0.3493250608444214,0.5021491646766663,0.8535763621330261,0.0749280676245689
U,True,0.5368760228157043,0.1605617702007293,-0.0737014785408973,0.5158352851867676,0.2427659034729004,0.1096191629767417,0.5103209614753723,0.2251099944114685,-0.2213627398014068,0.512357234954834,0.4987016916275024,0.0992426648736,0.4880322515964508,0.5012633204460144,-0.099361814558506,0.5064764618873596,0.6669153571128845,0.2052864879369735,0.491842120885849,0.6801725029945374,-0.0014878754736855,0.5050646662712097,0.8252246379852295,0.3398350775241852,0.4976593554019928,0.8506060838699341,0.1191504448652267
U,True,0.5242351293563843,0.1647282391786575,-0.0779876932501792,0.5047597289085388,0.2391743212938308,0.1146857440471649,0.4960941970348358,0.2310687750577926,-0.2265762388706207,0.513255774974823,0.4973728656768799,0.0990003943443298,0.4878815710544586,0.5020617246627808,-0.0990894511342048,0.5089028477668762,0.6627750396728516,0.2141163945198059,0.4918228089809418,0.6775377988815308,-0.0264453757554292,0.4985726773738861,0.8189395070075989,0.3579149842262268,0.4921351969242096,0.8524028062820435,0.0798681676387786
U,True,0.5310513377189636,0.1689215749502182,-0.0799675434827804,0.5050866007804871,0.2358729988336563,0.1193252801895141,0.5019897222518921,0.2323995977640152,-0.2328433692455291,0.5115088224411011,0.496551901102066,0.1041690409183502,0.4892719686031341,0.5021706223487854,-0.1042584180831909,0.5101733803749084,0.6644454598426819,0.2310340404510498,0.4942434728145599,0.6834767460823059,-0.0210026130080223,0.5003961324691772,0.8184433579444885,0.382701575756073,0.493943840265274,0.8573245406150818,0.088344469666481
U,True,0.5387325286865234,0.1831919997930526,-0.0072952476330101,0.4956924319267273,0.2506057322025299,0.1370596885681152,0.513621985912323,0.236763909459114,-0.2037223875522613,0.4987228512763977,0.4975108206272125,0.1057060062885284,0.5018525123596191,0.5039047002792358,-0.105916142463684,0.5235788226127625,0.6635541319847107,0.2148957550525665,0.5180284380912781,0.6784000396728516,-0.01137335319072,0.5163434147834778,0.8189724087715149,0.3473254442214966,0.51063472032547,0.852971613407135,0.0923541337251663
U,True,0.5337620973587036,0.1716592609882354,-0.0770043581724166,0.5175092816352844,0.2500076293945312,0.109107919037342,0.4971005320549011,0.2310754507780075,-0.2231224775314331,0.5134828090667725,0.499153196811676,0.0985323563218116,0.4876633882522583,0.5019567608833313,-0.0986189097166061,0.5153157114982605,0.6660321950912476,0.1978086829185485,0.4978398084640503,0.6790550947189331,-0.0095944451168179,0.5143251419067383,0.8247876167297363,0.3350788950920105,0.5079285502433777,0.8536679148674011,0.0923104807734489
U,True,0.5243346691131592,0.169409841299057,-0.0557802319526672,0.499020516872406,0.2467197775840759,0.1266378760337829,0.4983280897140503,0.2307756394147873,-0.215846836566925,0.5064582824707031,0.4983139634132385,0.1031699553132057,0.4936373829841614,0.5014822483062744,-0.1032642126083374,0.510901153087616,0.6634299755096436,0.193743035197258,0.5001624226570129,0.6759542226791382,-0.0169760845601558,0.5041388869285583,0.8246816396713257,0.3173381090164184,0.503591001033783,0.8507024645805359,0.084727831184864
U,True,0.5264659523963928,0.1693328917026519,-0.0728917047381401,0.5038158893585205,0.2460562586784362,0.1168674230575561,0.497711181640625,0.2330656498670578,-0.2241917699575424,0.5103566646575928,0.4984489679336548,0.1009080111980438,0.491053819656372,0.502050518989563,-0.1010169237852096,0.5155411958694458,0.665437638759613,0.2034240961074829,0.499854028224945,0.6797648072242737,-0.010270856320858,0.5109165906906128,0.8197140097618103,0.3412381410598755,0.5038773417472839,0.8524032235145569,0.0964373275637626
U,True,0.5328923463821411,0.1751679331064224,-0.0813229903578758,0.5141029357910156,0.247277483344078,0.1129998639225959,0.4974563717842102,0.2324893325567245,-0.2206045985221862,0.512126088142395,0.4990341961383819,0.1002730503678321,0.4892954230308532,0.5018656849861145,-0.1003633439540863,0.5150571465492249,0.6686068773269653,0.1933216005563736,0.5003073215484619,0.6808028221130371,-0.0154820326715707,0.5067187547683716,0.8259044885635376,0.3231060802936554,0.5032220482826233,0.8532031774520874,0.0899322628974914
U,True,0.5397106409072876,0.171712264418602,-0.0881494209170341,0.5194106101989746,0.2444156259298324,0.1158219501376152,0.5043213963508606,0.2281010746955871,-0.2386874705553054,0.5113459825515747,0.4983161985874176,0.1053008437156677,0.4897017776966095,0.5012500882148743,-0.1053726077079773,0.5120325088500977,0.6637369394302368,0.2171774357557296,0.4953703582286834,0.6780709028244019,-0.0035687799099832,0.5093452334403992,0.8252441883087158,0.3699231147766113,0.5031639933586121,0.8503568172454834,0.1189095452427864
U,True,0.5304110646247864,0.170630931854248,-0.0487175025045871,0.4932338297367096,0.2414386868476867,0.1291162222623825,0.5072482824325562,0.2278733998537063,-0.2168440967798233,0.504490315914154,0.4985926449298858,0.1050353124737739,0.495834082365036,0.5027974843978882,-0.1051727309823036,0.5089585185050964,0.6627132296562195,0.2307713627815246,0.4975567758083343,0.6781439185142517,-0.0039570899680256,0.5020325183868408,0.8231196999549866,0.3758606612682342,0.4980354011058807,0.8510655164718628,0.1109577789902687
U,True,0.5336671471595764,0.1722501069307327,-0.072971686720848,0.5096542239189148,0.245385855436325,0.1157667562365531,0.4986284673213959,0.2277424335479736,-0.2270083427429199,0.5115842223167419,0.4992467761039734,0.1004341319203376,0.4900737702846527,0.5014243721961975,-0.1005649864673614,0.5089353322982788,0.6625679731369019,0.2084526717662811,0.4949113428592682,0.6771566271781921,0.0029815365560352,0.5009104609489441,0.8232157230377197,0.3511160314083099,0.4966931641101837,0.8467918038368225,0.1199650093913078
U,True,0.5363417267799377,0.1623628288507461,-0.0767926424741745,0.5149778723716736,0.2463161349296569,0.1110299453139305,0.5099067091941833,0.232730433344841,-0.2329299449920654,0.5104365348815918,0.4986768960952759,0.1030343398451805,0.4897423088550567,0.502077579498291,-0.1031338199973106,0.5051166415214539,0.6637373566627502,0.2136018425226211,0.493460088968277,0.6749683022499084,0.0039996430277824,0.5002117156982422,0.8274433016777039,0.3540678024291992,0.4975726902484894,0.8488839268684387,0.1266714036464691
U,True,0.5161808729171753,0.1597683131694793,-0.0600458607077598,0.4937729835510254,0.2393969893455505,0.1151690259575843,0.4955582618713379,0.2286311537027359,-0.2134133428335189,0.5086784958839417,0.49732506275177,0.097078688442707,0.4921371340751648,0.50296950340271,-0.0971466451883316,0.5094743967056274,0.6609365940093994,0.2051646411418914,0.4937151670455932,0.6761220693588257,-0.006400316953659,0.4964505434036255,0.8156808018684387,0.3425132632255554,0.4898476004600525,0.8484979271888733,0.1075782105326652
U,True,0.5217182040214539,0.1604353487491607,-0.0724770799279213,0.5025798082351685,0.2402262836694717,0.1031784042716026,0.4978438019752502,0.2313899546861648,-0.217436671257019,0.5107102990150452,0.4976114928722381,0.0962923541665077,0.4896109104156494,0.5029782056808472,-0.0963596552610397,0.5111159086227417,0.6585495471954346,0.207223892211914,0.4941335916519165,0.6770954728126526,-0.0030119032599031,0.4945355057716369,0.8148760795593262,0.3427094221115112,0.4899476170539856,0.8481934666633606,0.1070798859000206
U,True,0.5249298214912415,0.1613274365663528,-0.0776820331811904,0.504808247089386,0.2414607554674148,0.1129676327109336,0.5005041360855103,0.230493277311325,-0.230450689792633,0.511431097984314,0.498039186000824,0.1025696918368339,0.4899880290031433,0.5015722513198853,-0.1026453524827957,0.5119286775588989,0.6626214981079102,0.2231267839670181,0.4962968826293945,0.6781104207038879,0.0009657511836849,0.4983344674110412,0.8167241215705872,0.3702762424945831,0.4908396005630493,0.8501707315444946,0.1297854483127594
U,True,0.527559757232666,0.1666206270456314,-0.0775992423295974,0.4985472857952118,0.2397574037313461,0.1204328909516334,0.4972068965435028,0.2281135022640228,-0.2285340428352356,0.5103047490119934,0.4968849122524261,0.1051177456974983,0.4912857711315155,0.501808762550354,-0.1052619665861129,0.5179290175437927,0.6630460619926453,0.2210400104522705,0.5073004961013794,0.676847517490387,-0.0039632385596632,0.5147348642349243,0.8242691159248352,0.3616715669631958,0.5092872977256775,0.8499456644058228,0.1226262897253036
U,True,0.5229296088218689,0.1577928513288498,-0.1007644906640052,0.5176506638526917,0.2407191842794418,0.1074956655502319,0.4841091930866241,0.2225797921419143,-0.2232489734888076,0.5145885348320007,0.500133752822876,0.0933895781636238,0.4861046969890594,0.4991557002067566,-0.0935199037194252,0.5122010111808777,0.6636403203010559,0.1865836977958679,0.491703063249588,0.6759677529335022,0.0020014143083244,0.5052340626716614,0.8247062563896179,0.3358889520168304,0.498147040605545,0.8511954545974731,0.1273021548986435
U,True,0.5140541195869446,0.1557639688253402,-0.2452123761177063,0.5013902187347412,0.2488740384578704,0.0486816652119159,0.474882423877716,0.2478504031896591,-0.2391017079353332,0.5116114616394043,0.4996960163116455,0.0966936647891998,0.4887483119964599,0.4988871812820434,-0.096841774880886,0.5059487819671631,0.6672733426094055,0.1868922263383865,0.4877768158912658,0.6788235306739807,-0.0296273175626993,0.50041663646698,0.8237589597702026,0.3226668834686279,0.4918916821479797,0.8497321009635925,0.0756913945078849
