label,nose_x,nose_y,nose_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,left_foot_index_x,left_foot_index_y,left_foot_index_z,right_foot_index_x,right_foot_index_y,right_foot_index_z
D,0.0429195165634155,-0.3106856942176819,0.0280148461461067,-0.0042971968650817,-0.2311456799507141,0.1753067076206207,0.00012868642807,-0.2324401438236236,-0.1301340758800506,-1.3768672943115234e-05,-0.0013166964054107,0.1001139506697654,1.3768672943115234e-05,0.0013166666030883,-0.1001889258623123,0.0349519252777099,0.1258201599121093,0.0760289803147316,0.0631560683250427,0.0936145782470703,-0.1014300212264061,-0.0411961674690246,0.2126288414001464,0.1080446243286132,-0.0093470811843872,0.176492691040039,-0.0083989910781383,-0.0581885576248168,0.2158957719802856,0.1110378578305244,-0.0269894003868103,0.1792809963226318,0.0030650827102363,-0.0387401580810546,0.2571933269500732,0.1031171754002571,-0.0033163428306579,0.2215296030044555,0.0221229176968336
D,0.0416797995567321,-0.3086696565151214,0.0064307721331715,0.0056824088096618,-0.2341828942298889,0.1691266745328903,-0.0005421042442321,-0.2346677780151367,-0.1407678872346878,-0.0029071569442749,-0.0027477741241455,0.1003864854574203,0.0029071569442749,0.0027477741241455,-0.1006140187382698,-0.0527976751327514,0.1416653394699096,0.1051789820194244,0.1031883358955383,0.0476138591766357,-0.05110789462924,-0.149533987045288,0.1421747207641601,0.1070089191198349,0.0527306795120239,0.1908384561538696,0.0419532544910907,-0.1679047346115112,0.1274511814117431,0.1092947050929069,0.038217008113861,0.2196728587150573,0.0516148023307323,-0.1500546336174011,0.1977996230125427,0.0960500016808509,0.0984197854995727,0.2263960242271423,0.0635988861322403
D,0.0413588285446167,-0.3179790079593658,-0.0085306828841567,0.00164794921875,-0.2382370829582214,0.1508581340312957,-0.0041838586330413,-0.2450409233570099,-0.1591314822435379,-0.0037244260311126,-0.0006055235862731,0.0986519083380699,0.003724455833435,0.0006055235862731,-0.098716877400875,-0.0086676180362701,0.1755576729774475,0.0983133688569068,0.1001266241073608,0.0454566478729248,-0.0582581683993339,-0.106305330991745,0.1986021399497985,0.1083652302622795,0.0999265909194946,0.2282598614692688,0.0064837126992642,-0.1276025176048278,0.1923262476921081,0.1095329746603965,0.0879065990447998,0.2555955052375793,0.0118870874866843,-0.0949241816997528,0.2620202898979187,0.0867638140916824,0.1460461616516113,0.2566404938697815,0.0010964238317683
D,0.0460970997810363,-0.3104240596294403,0.0399983786046505,-0.0027708411216735,-0.2332711517810821,0.1821276098489761,0.00491464138031,-0.2344858348369598,-0.132699429988861,-0.00331711769104,-0.0004096925258636,0.1048226505517959,0.00331711769104,0.000409722328186,-0.1049505323171615,-0.0169575214385986,0.1717810630798339,0.074247308075428,0.1036999225616455,0.0236358642578125,-0.0887956768274307,-0.1192675828933715,0.1571285724639892,0.0824194699525833,0.0738227367401123,0.1820292472839355,0.0134057719260454,-0.1351193785667419,0.1377594470977783,0.084697313606739,0.0603044629096984,0.2094577550888061,0.0253277756273746,-0.1189903020858764,0.2146056890487671,0.0713451281189918,0.1188085675239563,0.2117397785186767,0.0413599722087383
D,0.0291710495948791,-0.3169485628604889,-0.0015773344784975,-0.011952519416809,-0.2355974614620208,0.1468788087368011,-0.0106821656227111,-0.2386078536510467,-0.1538107246160507,-0.0031683444976806,0.0001795291900634,0.0952918827533721,0.0031683444976806,-0.0001795589923858,-0.0955112800002098,-0.0318490266799926,0.174984335899353,0.0972931310534477,0.1009634733200073,0.0419965982437133,-0.0342821218073368,-0.1297934055328369,0.1927492618560791,0.0899630710482597,0.0759786367416381,0.2191224098205566,0.051416840404272,-0.1512088775634765,0.1874364614486694,0.0904048159718513,0.0607333183288574,0.2438408136367797,0.0596069768071174,-0.123441994190216,0.2564016580581665,0.0708760544657707,0.1222085356712341,0.2401150465011596,0.0646882653236389
D,0.0331001877784729,-0.3156155049800873,0.0142391752451658,-0.0110241770744323,-0.2342754006385803,0.1581849604845047,-0.0078951120376586,-0.2340179681777954,-0.1438300162553787,-0.0025149583816528,-0.000533103942871,0.0977294892072677,0.0025149583816528,0.000533103942871,-0.0978607460856437,-0.0296737551689147,0.1793184280395507,0.0775697901844978,0.1027909517288208,0.0328583121299743,-0.0345254465937614,-0.1275799870491027,0.1848575472831726,0.0583651214838027,0.0724501609802246,0.2115742564201355,0.0528131090104579,-0.1460370421409607,0.1753665208816528,0.0582748055458068,0.0607359409332275,0.2338373661041259,0.0618656016886234,-0.1215015649795532,0.2455325722694397,0.0381670482456684,0.1177770495414733,0.2333454489707946,0.0696097239851951
D,-0.0340529978275299,-0.3071975409984588,0.0190899465233087,0.0012416839599609,-0.234108418226242,-0.1522592157125473,0.0034271478652954,-0.2283946573734283,0.1888840347528457,0.0001603364944458,0.0032270550727844,-0.1069990694522857,-0.0001603662967681,-0.0032270550727844,0.1069465354084968,0.0238306522369384,0.1899453401565551,-0.1508847624063491,-0.087939977645874,0.0514947772026062,0.0903492644429206,0.1199845075607299,0.1949138641357422,-0.1119301542639732,-0.0672098398208618,0.2098402976989746,0.1085995063185691,0.1423342227935791,0.1905070543289184,-0.1070621684193611,-0.0568449199199676,0.2405739426612854,0.108167715370655,0.1112033128738403,0.2592378258705139,-0.1360766142606735,-0.0837423503398895,0.2465054392814636,0.0920555368065834
D,-0.0381529331207275,-0.3051162362098694,0.0179245639592409,-0.0050083100795745,-0.2312910854816436,-0.1251880526542663,0.0065122842788696,-0.2246730327606201,0.175638660788536,-0.0040813386440277,0.0032863616943359,-0.0948241129517555,0.00408136844635,-0.0032863318920135,0.0947989746928215,-0.0962653458118438,0.0484046936035156,-0.0749785751104354,0.0361027121543884,0.1711779832839965,0.0914058908820152,-0.036366194486618,0.1680424213409423,0.0546362735331058,0.1321965456008911,0.1584483385086059,0.0797209590673446,-0.0365806818008422,0.2009682655334472,0.0688831806182861,0.1516920924186706,0.1429542303085327,0.0794920623302459,-0.0851894617080688,0.2011779546737671,0.0873985737562179,0.1473423838615417,0.2152860164642334,0.0761668607592582
D,-0.0297206044197082,-0.3100465536117553,0.0087686832994222,0.0064024925231933,-0.2354235053062439,-0.1393434852361679,0.002305269241333,-0.2328638136386871,0.1870025247335434,-0.0035681128501892,0.0015666484832763,-0.1023381575942039,0.0035681128501892,-0.0015666186809539,0.1023890823125839,-0.0930343270301818,0.0827440023422241,-0.077086828649044,0.0303854346275329,0.1610413789749145,0.0915545299649238,-0.0765925645828247,0.2456448078155517,-0.0226216483861207,0.1253091096878051,0.194675326347351,0.0738966688513755,-0.06251260638237,0.268726110458374,-0.0169599037617445,0.1466463804244995,0.187695026397705,0.0724853947758674,-0.1205943524837493,0.2680970430374145,-0.0302196722477674,0.1084709167480468,0.2518523931503296,0.0633271560072898
D,-0.0422110557556152,-0.3071487247943878,0.0164299998432397,-0.0031794309616088,-0.2284345924854278,-0.1337835192680359,-0.0056339502334594,-0.2279528677463531,0.1906624734401703,-0.00335294008255,0.0045381784439086,-0.1033519357442855,0.00335294008255,-0.0045381784439086,0.1033533886075019,-0.1004427075386047,0.044077455997467,-0.0768292620778083,0.0393657684326171,0.1552131175994873,0.0886696875095367,-0.0551691055297851,0.1873645186424255,0.0197293236851692,0.1345962285995483,0.1421733498573303,0.0730286911129951,-0.0403489470481872,0.2143603563308715,0.0301783811300992,0.152442455291748,0.1239687204360961,0.072531871497631,-0.0984306931495666,0.2189571857452392,0.0389311499893665,0.1332460641860962,0.1953316926956176,0.0680054798722267
D,-0.0438749194145202,-0.3083850443363189,0.0224184021353721,-0.0025779008865356,-0.2295923233032226,-0.1317823231220245,-0.003278374671936,-0.2266927063465118,0.1829163432121276,-0.0005861818790435,0.0033456087112426,-0.0983871892094612,0.0005861520767211,-0.003345638513565,0.09832114726305,-0.057443767786026,0.105631947517395,-0.1062227264046669,0.0202890634536743,0.1696245670318603,0.0727683007717132,-0.0282878279685974,0.1745563745498657,0.0127475196495652,0.0889685750007629,0.1876047849655151,0.0724866241216659,-0.0153226256370544,0.1777495145797729,0.0255060140043497,0.1037113666534423,0.183371901512146,0.0730154737830162,-0.0585527718067169,0.2174804210662841,0.0263745170086622,0.1014471650123596,0.2363158464431762,0.0666907131671905
D,-0.0409559905529022,-0.3065545856952667,-0.0015403990400955,-0.0014898478984832,-0.2385098934173584,-0.1544427126646042,0.000176191329956,-0.2345765233039856,0.1737306863069534,-0.001910001039505,0.0040511488914489,-0.1061231270432472,0.0019099712371826,-0.0040511488914489,0.1061810776591301,-0.0338751673698425,0.1489402055740356,-0.1157035082578659,-0.0226549804210662,0.1072244048118591,0.0743801817297935,0.0430569648742675,0.199760615825653,-0.0484595373272895,0.0432906150817871,0.1970965266227722,0.0670623108744621,0.0624469518661499,0.1983929276466369,-0.0416519753634929,0.0595005750656127,0.2040097117424011,0.0650489181280136,0.0271598100662231,0.2450718283653259,-0.058995708823204,0.0405447483062744,0.247481882572174,0.0553802587091922
D,-0.0182663798332214,-0.3062158226966858,0.0281425062566995,0.0168144702911376,-0.2321704924106598,-0.1541036665439605,0.0098259449005126,-0.2283894121646881,0.2099372595548629,0.0031296014785766,0.0036361217498779,-0.1120747476816177,-0.0031296014785766,-0.0036360919475555,0.1119858548045158,0.0181693434715271,0.1799148321151733,-0.1747231781482696,-0.089505910873413,0.0569208860397338,0.0679781436920166,0.1150329709053039,0.2165625095367431,-0.1706090271472931,-0.0957489609718322,0.2149807214736938,0.0914516970515251,0.1374872922897339,0.2196433544158935,-0.1692478954792022,-0.0867403745651245,0.2466936111450195,0.0912252441048622,0.0957000851631164,0.2802436351776123,-0.2203914374113083,-0.1410225629806518,0.2471572160720825,0.0644615143537521
D,-0.0394192337989807,-0.3107537925243377,0.0152902137488126,-0.0018376111984252,-0.2321390807628631,-0.1283673495054245,-0.0027880668640136,-0.2274911403656005,0.1829631030559539,-0.0036245584487915,0.00321626663208,-0.0978805348277092,0.0036245584487915,-0.0032162964344024,0.0978800505399704,-0.1006372570991516,0.0689575672149658,-0.0917566120624542,0.0427696108818054,0.1560770273208618,0.0976099967956543,-0.035205602645874,0.1864410638809204,0.0286259669810533,0.1378408074378967,0.1484469175338745,0.0946219637989997,-0.0181630253791809,0.2113020420074463,0.0428446643054485,0.1565026044845581,0.1328531503677368,0.095915250480175,-0.0760649442672729,0.2299790382385254,0.0677586644887924,0.1323121786117553,0.2036085128784179,0.0988161191344261
D,-0.0373725891113281,-0.3129786849021911,-0.0039624068886041,0.000967800617218,-0.2430348396301269,-0.1446421146392822,-0.0027806758880615,-0.2358480095863342,0.1686359047889709,-0.004243791103363,0.0019894242286682,-0.0987121909856796,0.004243791103363,-0.0019894242286682,0.0987221226096153,-0.0916502475738525,0.085612416267395,-0.0772742107510566,0.0338861942291259,0.1582435965538025,0.105789914727211,-0.0506806373596191,0.2399994730949401,-0.0020989037584513,0.1305127143859863,0.1841568350791931,0.0922052562236785,-0.0342327356338501,0.2628591656684875,0.0065628332085907,0.1504985094070434,0.1728795766830444,0.0914933457970619,-0.09018474817276,0.2685364484786987,0.0094489473849534,0.1148306727409362,0.247027575969696,0.0897851437330246
D,-0.0350947678089141,-0.312478095293045,0.0205120760947465,0.0011078119277954,-0.2336614727973938,-0.1191813945770263,0.0079579353332519,-0.228389024734497,0.1724462360143661,-0.0026866793632507,0.004084825515747,-0.0944387912750244,0.0026866793632507,-0.0040848553180694,0.0944267734885215,-0.019706904888153,0.1612643003463745,-0.1215887740254402,-0.0277132093906402,0.128942608833313,0.0956720784306526,0.0809192657470703,0.1519542932510376,-0.0403008870780468,0.0273168683052063,0.2002187967300415,0.1036088988184928,0.093143880367279,0.1376663446426391,-0.0316976569592952,0.0389063358306884,0.2034116983413696,0.1024428308010101,0.1168639063835144,0.2131747007369995,-0.0213324856013059,0.0313906073570251,0.241809606552124,0.1003070995211601
D,-0.0275956690311431,-0.3116012811660766,0.0382012277841568,0.0112684965133667,-0.234998881816864,-0.1442167609930038,0.0024126768112182,-0.232513278722763,0.2165030986070633,0.0042232275009155,0.0030648708343505,-0.1097142770886421,-0.0042232573032379,-0.0030648410320281,0.1096216887235641,0.0164933204650878,0.1807607412338256,-0.1751507073640823,-0.0914717316627502,0.0664345026016235,0.0774386599659919,0.1112812161445617,0.2203106880187988,-0.1827951371669769,-0.0913810431957244,0.2390695810317993,0.0905496701598167,0.1350222826004028,0.2221914529800415,-0.1821973770856857,-0.0811643302440643,0.2697898149490356,0.0891007408499717,0.0896764993667602,0.287915825843811,-0.2333273887634277,-0.1334982812404632,0.268781304359436,0.0606509670615196
D,-0.0330141484737396,-0.2983697056770324,0.0158935245126485,0.000424325466156,-0.2295204102993011,-0.1324068903923034,0.0106889009475708,-0.2212937772274017,0.1672399342060089,-0.0020528137683868,0.0037959814071655,-0.0980715975165367,0.0020527839660644,-0.0037959814071655,0.098017431795597,-0.0175426304340362,0.1284709572792053,-0.1294942498207092,-0.0474956631660461,0.098488450050354,0.0846679061651229,0.0796231031417846,0.1458337903022766,-0.051447357982397,-0.0216786265373229,0.1850802898406982,0.1034168303012847,0.0953574180603027,0.1377667784690857,-0.043166484683752,-0.0115617513656616,0.1971829533576965,0.1036631390452385,0.0923113226890564,0.1920073628425598,-0.0423089526593685,-0.0359015166759491,0.2240302562713623,0.098914735019207
D,-0.0442053079605102,-0.307674378156662,0.0137425744906067,-0.0063370466232299,-0.2280166745185852,-0.1325611323118209,-0.0097652673721313,-0.2265201210975647,0.1871951073408126,-0.0022753477096557,0.0044193863868713,-0.1056126356124877,0.0022753477096557,-0.0044193863868713,0.1055896133184433,-0.0985405445098877,0.0586478114128112,-0.0921835973858833,0.0379887223243713,0.1554499864578247,0.0823588445782661,-0.0448257327079772,0.1914868354797363,0.0167884957045316,0.133976936340332,0.1437355875968933,0.0920797884464263,-0.0303879380226135,0.2178664207458496,0.0286476295441389,0.1498447656631469,0.1315386891365051,0.0941851437091827,-0.0882923007011413,0.2290428876876831,0.0362347960472106,0.1279940009117126,0.2018426656723022,0.0910992994904518
D,-0.034523606300354,-0.3197222352027893,0.0182064715772867,0.0028563141822814,-0.2435932457447052,-0.16632841527462,-0.001446783542633,-0.236931025981903,0.2036133706569671,0.0042307376861572,0.0033596754074096,-0.1155665963888168,-0.0042307376861572,-0.0033596754074096,0.1155072078108787,0.0259376168251037,0.1745478510856628,-0.1829374283552169,-0.0890664458274841,0.052038550376892,0.1015518084168434,0.1221925020217895,0.1962894201278686,-0.1760593354701995,-0.0803631544113159,0.2155942320823669,0.1326375603675842,0.1457464694976806,0.1923586130142212,-0.1737734675407409,-0.0711685419082641,0.2444204688072204,0.1334377825260162,0.102519690990448,0.2592709064483642,-0.217664822936058,-0.1230748891830444,0.2465607523918151,0.1137847453355789
D,-0.0438044071197509,-0.3082854449748993,0.029863042756915,-0.0135758519172668,-0.2347417771816253,-0.1338484287261963,0.0033653378486633,-0.2274932861328125,0.1878756582736969,-0.0042309165000915,0.0026224851608276,-0.0988185703754425,0.0042309165000915,-0.00262251496315,0.09877859801054,-0.0954473614692688,0.0443557500839233,-0.047602079808712,0.02565598487854,0.1741721630096435,0.0886774882674217,-0.0682808756828308,0.1909276247024536,0.0481948070228099,0.1167560815811157,0.1854126453399658,0.0640212818980217,-0.0564474463462829,0.2173317670822143,0.0579637736082077,0.1317076086997985,0.1810476779937744,0.0617502368986606,-0.1116172671318054,0.2144594192504882,0.054934523999691,0.132110595703125,0.2242578268051147,0.0516909696161747
D,-0.0278135538101196,-0.3106179237365722,0.0005370549042709,0.0081550478935241,-0.2351222038269043,-0.1443290710449218,0.0004172325134277,-0.2347767651081085,0.1831783354282379,-0.0010293722152709,0.0026406049728393,-0.105188712477684,0.0010293722152709,-0.0026406049728393,0.1052237823605537,-0.0933910012245178,0.0797452330589294,-0.0834765657782554,0.0311740636825561,0.1606333255767822,0.095378540456295,-0.066372275352478,0.2326870560646057,-0.0019687723834067,0.124319851398468,0.1847569942474365,0.0993846878409385,-0.0529561042785644,0.2586084604263305,0.0065835686400532,0.1452230811119079,0.1791563034057617,0.1002706289291381,-0.1101402640342712,0.2658491730690002,0.0001884025841718,0.108957290649414,0.2421716451644897,0.0933853834867477
D,-0.0409469008445739,-0.310293436050415,0.0083288280293345,-0.0028473138809204,-0.2316907048225402,-0.1466439068317413,-0.0075370669364929,-0.230881780385971,0.1952780336141586,-0.0031595826148986,0.0038519501686096,-0.1096457168459892,0.0031595826148986,-0.0038519501686096,0.1096438691020011,-0.0988411605358123,0.0582518577575683,-0.0859475508332252,0.0393919348716735,0.1555568575859069,0.0865409150719642,-0.0488297343254089,0.1985295414924621,0.0188631452620029,0.136653184890747,0.1472473740577697,0.089515782892704,-0.0337898135185241,0.2218078374862671,0.0306591261178255,0.1545255780220031,0.1311432719230651,0.0905508771538734,-0.0891995429992675,0.2310219407081604,0.0369767472147941,0.1319610476493835,0.2020429968833923,0.0858625322580337
D,-0.0283576250076293,-0.3114069104194641,0.0214471574872732,0.0082030892372131,-0.2361375987529754,-0.1625657826662063,0.0029928684234619,-0.2340025007724762,0.2099348753690719,0.0032304525375366,0.0034680366516113,-0.1163840964436531,-0.0032304525375366,-0.0034680068492889,0.1163426786661148,0.0191898345947265,0.1828516721725464,-0.1802799850702285,-0.0898957252502441,0.0549852848052978,0.1098048761487007,0.1132861971855163,0.2022618055343628,-0.1665695607662201,-0.0737613439559936,0.2202844619750976,0.1441304087638855,0.1360433101654052,0.1996922492980957,-0.1639269888401031,-0.0633526444435119,0.2475632429122924,0.1450241655111313,0.094888687133789,0.2619475126266479,-0.2088936418294906,-0.1129740476608276,0.2490711212158203,0.1258958131074905
D,-0.0362930297851562,-0.308103084564209,0.0150791704654693,-0.0054557919502258,-0.2293040752410888,-0.1525801718235016,0.0040218234062194,-0.2238646149635315,0.1864152401685714,-0.0018826723098754,0.0030727386474609,-0.1070329919457435,0.0018826723098754,-0.0030727386474609,0.1070562750101089,0.0199317336082458,0.186812162399292,-0.1550317108631134,-0.067732036113739,0.0943452715873718,0.108395367860794,0.1137906312942504,0.1574392318725586,-0.0612657107412815,-0.053024411201477,0.1721522212028503,0.1298413723707199,0.1293858885765075,0.1348972916603088,-0.0505812391638755,-0.0411961078643798,0.2001532912254333,0.13006092607975,0.1193344593048095,0.2109935879707336,-0.0518071986734867,-0.0485706329345703,0.2221136093139648,0.1280132532119751
D,-0.0492480397224426,-0.2979896962642669,0.0243281591683626,-0.0087244808673858,-0.2308736443519592,-0.1257953494787216,-0.0105278491973876,-0.2282208800315857,0.192602664232254,-0.0036349296569824,0.0032023191452026,-0.0980569645762443,0.0036349296569824,-0.0032023191452026,0.0980390831828117,-0.0960548520088195,0.0421146154403686,-0.0287136770784854,0.0384362936019897,0.1583688855171203,0.0632793232798576,-0.0598490536212921,0.1903358697891235,0.0587336681783199,0.1335927248001098,0.1520594358444214,0.0377360433340072,-0.0453652441501617,0.2165915966033935,0.068105861544609,0.1527026295661926,0.1385957598686218,0.035406831651926,-0.1013959050178527,0.2149538397789001,0.0648953169584274,0.1258947253227234,0.2082639336585998,0.0239038113504648
