label,nose_x,nose_y,nose_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z
D,-0.04816600680351257,-0.23558872938156128,-0.17145715653896332,-0.058929771184921265,-0.17167678475379944,0.18990014493465424,-0.1512061059474945,-0.16460606455802917,-0.42214205861091614,0.03848683834075928,-0.09825325012207031,0.2947351038455963,-0.030675172805786133,-0.08080151677131653,-0.4518410563468933,0.14761799573898315,-0.0379561185836792,0.15961046516895294,0.11473482847213745,-0.02813860774040222,-0.4299316704273224,0.0364108681678772,-0.0031378865242004395,0.1781957447528839,-0.0364108681678772,0.0031378865242004395,-0.17849943041801453
D,0.22401344776153564,-0.22199851274490356,-0.3837733566761017,0.152726411819458,-0.16234087944030762,-0.0006370656192302704,0.05464780330657959,-0.1663394570350647,-0.6198762655258179,0.1272028684616089,-0.06545794010162354,0.1285860389471054,0.03313368558883667,-0.0530167818069458,-0.6052871942520142,0.1546686887741089,0.02005314826965332,0.05111030489206314,0.11261409521102905,0.03875511884689331,-0.4959796965122223,0.03448140621185303,-4.0471553802490234e-05,0.17248913645744324,-0.03448140621185303,4.0471553802490234e-05,-0.17257334291934967
D,0.059285879135131836,-0.26665961742401123,-0.2552209794521332,0.008502423763275146,-0.20083874464035034,0.160020649433136,-0.0684363842010498,-0.1999165415763855,-0.5648064017295837,0.07724690437316895,-0.10527962446212769,0.2905258536338806,0.03062880039215088,-0.09236156940460205,-0.6016271710395813,0.15403378009796143,-0.017862677574157715,0.1968955397605896,0.12445706129074097,0.005510091781616211,-0.5574074983596802,0.03430742025375366,-0.0020514726638793945,0.20609794557094574,-0.03430742025375366,0.0020514726638793945,-0.20653188228607178
D,0.060735225677490234,-0.27331800758838654,-0.21472704410552979,0.010093510150909424,-0.19914662837982178,0.15445365011692047,-0.06193423271179199,-0.1989154815673828,-0.4996700584888458,0.07646125555038452,-0.10161370038986206,0.2950931489467621,0.03600996732711792,-0.09047001600265503,-0.5231446623802185,0.15773719549179077,-0.023907721042633057,0.2427407205104828,0.1456804871559143,0.0023761987686157227,-0.46598032116889954,0.03449314832687378,-0.0026140809059143066,0.17969344556331635,-0.03449314832687378,0.0026140809059143066,-0.18001681566238403
D,0.05535078048706055,-0.2486763596534729,-0.27479177713394165,0.028381645679473877,-0.18544942140579224,0.1344369649887085,-0.06359517574310303,-0.18584692478179932,-0.5469407439231873,0.09327155351638794,-0.10085389018058777,0.2492503672838211,0.023485183715820312,-0.08883532881736755,-0.5986255407333374,0.17077618837356567,-0.016474366188049316,0.11732707917690277,0.10087788105010986,-0.0016717314720153809,-0.5852397084236145,0.036767423152923584,-0.003169834613800049,0.19566364586353302,-0.036767423152923584,0.003169834613800049,-0.19591546058654785
D,0.05915427207946777,-0.28392040729522705,-0.10933814197778702,-0.04009947180747986,-0.2111806869506836,0.25310733914375305,-0.05742838978767395,-0.215725839138031,-0.4566677212715149,0.027408957481384277,-0.10761436820030212,0.33039721846580505,0.08638739585876465,-0.11406901478767395,-0.4792375862598419,0.11843013763427734,-0.014216244220733643,0.27320417761802673,0.18643558025360107,-0.019556403160095215,-0.36011362075805664,0.014923691749572754,-0.0010223388671875,0.2019578367471695,-0.014923721551895142,0.0010223388671875,-0.2024596482515335
D,0.06468033790588379,-0.2777223587036133,-0.09539828449487686,-0.038376063108444214,-0.211664080619812,0.2546142339706421,-0.04728168249130249,-0.21437495946884155,-0.4421153664588928,0.04516422748565674,-0.11461600661277771,0.31817665696144104,0.10174906253814697,-0.12156987190246582,-0.4817170798778534,0.11305326223373413,-0.03534811735153198,0.23932574689388275,0.19833648204803467,-0.021449655294418335,-0.3557799160480499,0.01478588581085205,-0.0017043054103851318,0.2043994814157486,-0.01478588581085205,0.0017043352127075195,-0.20479148626327515
D,-0.09019830822944641,-0.27271461486816406,-0.19331257045269012,-0.16602683067321777,-0.19681796431541443,0.2390565723180771,-0.15265774726867676,-0.19796288013458252,-0.5805269479751587,-0.048831045627593994,-0.0965699851512909,0.32321426272392273,0.004017174243927002,-0.10312783718109131,-0.6228492259979248,0.05547499656677246,-0.0230962336063385,0.2558448612689972,0.11670631170272827,-0.007655203342437744,-0.5484623908996582,-0.0023321211338043213,-0.0002218484878540039,0.2526261806488037,0.0023320913314819336,0.0002218484878540039,-0.25317367911338806
D,0.37814730405807495,-0.21656930446624756,-0.2214488834142685,0.23280107975006104,-0.15408113598823547,0.2202785462141037,0.2134413719177246,-0.17369455099105835,-0.573646068572998,0.16578787565231323,-0.04620090126991272,0.31583380699157715,0.17696118354797363,-0.04836326837539673,-0.617024838924408,0.1502733826637268,0.053156912326812744,0.232344388961792,0.15907025337219238,0.063728928565979,-0.5397036075592041,0.012586116790771484,0.0027219057083129883,0.24220925569534302,-0.012586116790771484,-0.0027219057083129883,-0.24208062887191772
D,0.27498453855514526,-0.2530732899904251,-0.2812040448188782,0.1457388997077942,-0.19481661915779114,0.10901003330945969,0.11576175689697266,-0.1926133930683136,-0.6164469122886658,0.10866105556488037,-0.07923334836959839,0.20607174932956696,0.11240661144256592,-0.05993431806564331,-0.5882267355918884,0.09966111183166504,0.021384835243225098,0.15317833423614502,0.09093308448791504,0.05243796110153198,-0.4168580174446106,0.013986825942993164,-0.001162111759185791,0.2078111469745636,-0.013986796140670776,0.001162111759185791,-0.2079552412033081
D,0.2894763946533203,-0.22156646847724915,-0.4147038757801056,0.19558775424957275,-0.16625052690505981,-0.02074061706662178,0.08992183208465576,-0.17378634214401245,-0.6673306822776794,0.15635794401168823,-0.0634850263595581,0.11083845794200897,0.060005009174346924,-0.04899865388870239,-0.6605193614959717,0.15342390537261963,0.03088557720184326,0.03326410800218582,0.05269891023635864,0.06055307388305664,-0.5876767635345459,0.03940153121948242,0.00040149688720703125,0.17867803573608398,-0.03940153121948242,-0.00040146708488464355,-0.17872001230716705
D,0.15837299823760986,-0.24098193645477295,-0.8642159104347229,0.14896976947784424,-0.1834249496459961,-0.22126007080078125,0.004656612873077393,-0.17545774579048157,-0.7571390271186829,0.12649035453796387,-0.07550865411758423,-0.06465607136487961,-0.0006330311298370361,-0.05356478691101074,-0.7704261541366577,0.18539154529571533,0.009281754493713379,-0.18555602431297302,0.06452322006225586,0.038745880126953125,-0.7873362302780151,0.04219067096710205,-0.0013112425804138184,0.1638602912425995,-0.04219070076942444,0.0013112425804138184,-0.16437748074531555
D,-0.08124065399169922,-0.228532075881958,-0.384778767824173,0.031701743602752686,-0.18150120973587036,-0.6175318360328674,-0.023623347282409668,-0.17169320583343506,0.12498526275157928,-0.0011771917343139648,-0.08095064759254456,-0.6670243144035339,-0.05662599205970764,-0.07883888483047485,0.24680334329605103,-0.05656915903091431,0.00758206844329834,-0.5985004305839539,-0.1120428740978241,-0.00956118106842041,0.09680090844631195,0.027680933475494385,0.0007305145263671875,-0.20988185703754425,-0.027680933475494385,-0.0007305145263671875,0.20956526696681976
D,-0.08967265486717224,-0.22007283568382263,-0.2000967115163803,0.034023404121398926,-0.17624735832214355,-0.4515365958213806,-0.032804518938064575,-0.1639312505722046,0.2658807635307312,-0.04688844084739685,-0.08802193403244019,-0.4953668713569641,-0.0747700035572052,-0.07829946279525757,0.368059903383255,-0.1502426564693451,-0.02150052785873413,-0.38477399945259094,-0.1481744945049286,-0.01353156566619873,0.21004019677639008,0.03370082378387451,0.00016629695892333984,-0.19230778515338898,-0.033700793981552124,-0.00016629695892333984,0.19198881089687347
D,-0.06344377994537354,-0.2366548776626587,-0.2308204025030136,0.04128003120422363,-0.175198495388031,-0.5369356274604797,-0.018216431140899658,-0.16482555866241455,0.1797703355550766,9.47713851928711e-06,-0.08828002214431763,-0.5757033824920654,-0.0637362003326416,-0.08100557327270508,0.3046618700027466,-0.07459330558776855,-0.010109484195709229,-0.4979897439479828,-0.126148521900177,-0.01270604133605957,0.1891499161720276,0.029498398303985596,0.0014606118202209473,-0.20105548202991486,-0.029498398303985596,-0.0014606118202209473,0.20067109167575836
D,-0.07029831409454346,-0.2269381284713745,-0.30734115839004517,0.040939152240753174,-0.17090517282485962,-0.5819007754325867,-0.017889738082885742,-0.16084367036819458,0.12284236401319504,0.004501521587371826,-0.07560884952545166,-0.5943222045898438,-0.05330502986907959,-0.06741446256637573,0.24038948118686676,-0.09632337093353271,-0.013999760150909424,-0.5009098649024963,-0.151511549949646,-0.0020954012870788574,0.10410035401582718,0.028784573078155518,-0.0004914999008178711,-0.20126688480377197,-0.028784573078155518,0.0004914999008178711,0.20080411434173584
D,-0.08180886507034302,-0.20952945947647095,-0.185516357421875,0.03862452507019043,-0.16886228322982788,-0.49346494674682617,-0.026177257299423218,-0.15898314118385315,0.22534652054309845,0.0031589865684509277,-0.0788339376449585,-0.5442012548446655,-0.0669606626033783,-0.07651704549789429,0.3494454324245453,-0.06440615653991699,-0.0028541088104248047,-0.46785277128219604,-0.11695301532745361,-0.00641942024230957,0.2343640923500061,0.03081303834915161,0.0001024007797241211,-0.19954422116279602,-0.03081303834915161,-0.0001024007797241211,0.19927527010440826
D,-0.08356457948684692,-0.23209413886070251,-0.3639114499092102,0.039872944355010986,-0.18492618203163147,-0.6008297204971313,-0.022467851638793945,-0.17328426241874695,0.13669487833976746,0.011974513530731201,-0.08764064311981201,-0.6446755528450012,-0.06158572435379028,-0.08182966709136963,0.25316300988197327,-0.05143904685974121,0.0016058683395385742,-0.5681047439575195,-0.11311650276184082,-0.00935220718383789,0.1021333858370781,0.029128730297088623,-0.0005159080028533936,-0.20279015600681305,-0.029128730297088623,0.0005159378051757812,0.20243965089321136
D,-0.08072593808174133,-0.21762540936470032,-0.43290960788726807,0.03555917739868164,-0.17167451977729797,-0.576195478439331,-0.02169838547706604,-0.1633046269416809,0.152600958943367,0.0007623434066772461,-0.07148304581642151,-0.6172365546226501,-0.05981692671775818,-0.0665270984172821,0.29050323367118835,-0.10082963109016418,-0.0036589503288269043,-0.5552205443382263,-0.1432631015777588,-0.004057496786117554,0.12921948730945587,0.029156923294067383,0.0004266500473022461,-0.20848645269870758,-0.02915695309638977,-0.0004266202449798584,0.20809073746204376
D,-0.068290114402771,-0.22853371500968933,-0.4829811453819275,0.03560805320739746,-0.17516157031059265,-0.5599480867385864,-0.01537942886352539,-0.16374459862709045,0.10114996135234833,0.03434646129608154,-0.07398819923400879,-0.5815700888633728,-0.016207754611968994,-0.06628549098968506,0.2123846709728241,-0.08367520570755005,-0.020513921976089478,-0.500750720500946,-0.11460316181182861,-0.014241307973861694,0.03980380669236183,0.023781239986419678,6.347894668579102e-05,-0.20002500712871552,-0.023781239986419678,-6.347894668579102e-05,0.19967418909072876
D,-0.09392449259757996,-0.22328007221221924,-0.33951425552368164,0.025040864944458008,-0.18086430430412292,-0.5683700442314148,-0.026608020067214966,-0.16683489084243774,0.12866035103797913,0.003157198429107666,-0.08288997411727905,-0.5774056315422058,-0.048032790422439575,-0.0771445631980896,0.23836980760097504,-0.05503284931182861,-0.0017903447151184082,-0.4614928662776947,-0.09811869263648987,-0.007348746061325073,0.09705174714326859,0.027603447437286377,-0.0005342364311218262,-0.19428320229053497,-0.027603447437286377,0.0005342364311218262,0.1940244436264038
D,-0.07564610242843628,-0.2218993902206421,-0.2718063294887543,0.04755687713623047,-0.18074464797973633,-0.5232264995574951,-0.023508191108703613,-0.1668224334716797,0.17281663417816162,0.014165699481964111,-0.08092552423477173,-0.5599992871284485,-0.05223959684371948,-0.07633602619171143,0.2849331200122833,-0.008400321006774902,0.008109033107757568,-0.48633986711502075,-0.08825737237930298,0.0005080699920654297,0.18229925632476807,0.03241842985153198,-0.0009006857872009277,-0.1918625384569168,-0.03241842985153198,0.0009006857872009277,0.191678985953331
D,-0.10739254951477051,-0.20316651463508606,-0.2085600048303604,0.021496474742889404,-0.17607152462005615,-0.5272969603538513,-0.03417026996612549,-0.1622016727924347,0.16710391640663147,0.012085974216461182,-0.07221400737762451,-0.5778530240058899,-0.05422738194465637,-0.06889873743057251,0.2965129315853119,-0.04006701707839966,0.015005707740783691,-0.5317419171333313,-0.08804982900619507,0.005854904651641846,0.21996435523033142,0.028583824634552002,-0.0007356405258178711,-0.18758510053157806,-0.028583824634552002,0.0007356405258178711,0.18740826845169067
D,-0.05671939253807068,-0.2174176573753357,-0.42190873622894287,0.057880520820617676,-0.17464187741279602,-0.6153236627578735,-0.011827856302261353,-0.16244614124298096,0.12511046230793,0.002923130989074707,-0.0761321485042572,-0.6441617608070374,-0.0684601366519928,-0.0752333402633667,0.28257036209106445,-0.0762612521648407,0.002654850482940674,-0.5706624984741211,-0.14350202679634094,-0.010580301284790039,0.13893640041351318,0.032532691955566406,0.0004191398620605469,-0.2061331868171692,-0.03253266215324402,-0.0004191398620605469,0.205844447016716
D,-0.06123080849647522,-0.21678242087364197,-0.30040621757507324,0.05696403980255127,-0.17148572206497192,-0.5202677249908447,-0.01022520661354065,-0.16192376613616943,0.16745400428771973,0.01839447021484375,-0.07062578201293945,-0.5436220169067383,-0.05406084656715393,-0.07056218385696411,0.2882908284664154,-0.10650172829627991,-0.02014172077178955,-0.44446367025375366,-0.14288589358329773,-0.019945621490478516,0.14856934547424316,0.02846670150756836,0.0005003809928894043,-0.19185028970241547,-0.028466731309890747,-0.0005003809928894043,0.19144926965236664
D,-0.06703326106071472,-0.2196478247642517,-0.23358967900276184,0.055113911628723145,-0.17749816179275513,-0.5483814477920532,-0.00696977972984314,-0.1662750244140625,0.17423143982887268,0.014560103416442871,-0.07925409078598022,-0.589688777923584,-0.053387194871902466,-0.07273638248443604,0.302069753408432,-0.05876508355140686,0.003918588161468506,-0.5226661562919617,-0.13228127360343933,-0.0011094212532043457,0.19227288663387299,0.02786874771118164,0.00035899877548217773,-0.20435374975204468,-0.027868717908859253,-0.00035899877548217773,0.20406107604503632
D,-0.08870697021484375,-0.21455806493759155,-0.25566038489341736,0.03731679916381836,-0.17968237400054932,-0.5689425468444824,-0.02036219835281372,-0.16538041830062866,0.15186302363872528,0.010183513164520264,-0.07437747716903687,-0.6255086064338684,-0.04187291860580444,-0.06825917959213257,0.2800629436969757,-0.0015567541122436523,0.01617330312728882,-0.6075000762939453,-0.10570865869522095,0.008575856685638428,0.19555571675300598,0.025089681148529053,-0.0007605552673339844,-0.2014782577753067,-0.025089681148529053,0.0007605552673339844,0.20133760571479797
D,-0.06426852941513062,-0.21686109900474548,-0.33717939257621765,0.050639569759368896,-0.1768541932106018,-0.548396110534668,-0.0040937066078186035,-0.1662510633468628,0.21238026022911072,-0.0011767148971557617,-0.08223164081573486,-0.5906854867935181,-0.04431408643722534,-0.07400435209274292,0.33132994174957275,-0.11316618323326111,-0.015846431255340576,-0.507900595664978,-0.1334991753101349,-0.014971137046813965,0.15904541313648224,0.02651125192642212,0.0018335580825805664,-0.21539370715618134,-0.02651125192642212,-0.0018335580825805664,0.21508902311325073
D,-0.07974287867546082,-0.20139408111572266,-0.12942111492156982,0.03597402572631836,-0.168451726436615,-0.4287170171737671,-0.019970864057540894,-0.15624624490737915,0.28717041015625,-0.002627462148666382,-0.07279253005981445,-0.4829884171485901,-0.0681050717830658,-0.0666303038597107,0.4105672538280487,-0.09547626972198486,-0.00566554069519043,-0.4187794327735901,-0.1492663323879242,-0.004674673080444336,0.3005688190460205,0.027982234954833984,2.5391578674316406e-05,-0.19834870100021362,-0.027982205152511597,-2.5391578674316406e-05,0.19804656505584717
D,-0.09139981865882874,-0.21235758066177368,-0.18921805918216705,0.03797787427902222,-0.1751563549041748,-0.47378069162368774,-0.031863272190093994,-0.15935057401657104,0.21438941359519958,0.010374307632446289,-0.08245030045509338,-0.520414412021637,-0.06445187330245972,-0.06965214014053345,0.3326402008533478,-0.022951632738113403,0.001621246337890625,-0.4756661355495453,-0.1121353805065155,0.0033234357833862305,0.23944422602653503,0.03009951114654541,-0.0010725557804107666,-0.19065620005130768,-0.03009951114654541,0.001072525978088379,0.19044598937034607
D,-0.07589316368103027,-0.21694490313529968,-0.30301201343536377,0.04015552997589111,-0.1727508008480072,-0.5832915902137756,-0.01872652769088745,-0.1610587239265442,0.1332499235868454,0.011661887168884277,-0.07527652382850647,-0.6268478631973267,-0.04910796880722046,-0.07061818242073059,0.25258347392082214,-0.02197587490081787,0.00980311632156372,-0.5791991949081421,-0.10031777620315552,0.001507401466369629,0.14530181884765625,0.02700018882751465,-0.00024688243865966797,-0.20232917368412018,-0.02700018882751465,0.00024688243865966797,0.20208697021007538
D,-0.09772360324859619,-0.2090741991996765,-0.2671322226524353,0.026469051837921143,-0.17285847663879395,-0.552333652973175,-0.03182166814804077,-0.15842485427856445,0.14331689476966858,0.007378041744232178,-0.07317912578582764,-0.5970240831375122,-0.06538951396942139,-0.06551709771156311,0.273710161447525,-0.049316227436065674,0.013603806495666504,-0.5578059554100037,-0.11230719089508057,0.007075309753417969,0.17863982915878296,0.028597235679626465,-0.0008565783500671387,-0.19222871959209442,-0.028597235679626465,0.0008565783500671387,0.19192533195018768
D,-0.08884865045547485,-0.20816874504089355,-0.21618106961250305,0.031609177589416504,-0.17065948247909546,-0.5214636921882629,-0.025337427854537964,-0.16053062677383423,0.1856054812669754,0.004068136215209961,-0.07654795050621033,-0.5311315655708313,-0.05530640482902527,-0.07353925704956055,0.29832175374031067,-0.07469052076339722,-0.004753559827804565,-0.3985336720943451,-0.11453676223754883,-0.005150914192199707,0.15956246852874756,0.02411198616027832,-0.0006957054138183594,-0.19873009622097015,-0.024111956357955933,0.0006957054138183594,0.19850119948387146
D,-0.10094225406646729,-0.2130144238471985,-0.28348028659820557,0.028442084789276123,-0.1733735203742981,-0.5836778283119202,-0.033747851848602295,-0.16306978464126587,0.1541627049446106,0.011372625827789307,-0.07020318508148193,-0.6130698323249817,-0.06811147928237915,-0.07356339693069458,0.2889676094055176,-0.06882601976394653,0.002117753028869629,-0.5420148372650146,-0.135745108127594,-0.013730764389038086,0.1438206136226654,0.025229215621948242,0.00013715028762817383,-0.20165862143039703,-0.025229215621948242,-0.00013715028762817383,0.20151543617248535
D,-0.05371832847595215,-0.24313479661941528,-0.5920696258544922,0.03145790100097656,-0.1842283010482788,-0.6551123261451721,-0.021214604377746582,-0.17427745461463928,0.05546765401959419,-0.003134012222290039,-0.08375918865203857,-0.6818392276763916,-0.04139113426208496,-0.07793766260147095,0.17153313755989075,-0.045543789863586426,0.007738709449768066,-0.6190296411514282,-0.09533292055130005,-0.0018742084503173828,0.004749679937958717,0.02409994602203369,0.0007063150405883789,-0.218673437833786,-0.02409994602203369,-0.0007063150405883789,0.21821512281894684
