label,horizontal,nose_x,nose_y,nose_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,left_foot_index_x,left_foot_index_y,left_foot_index_z,right_foot_index_x,right_foot_index_y,right_foot_index_z
C,1,0.7492566108703613,0.3688620328903198,0.4894421398639679,0.6990754008293152,0.2920002341270447,0.4017152190208435,0.750487208366394,0.3562080860137939,0.255490243434906,0.712246298789978,0.3872889876365661,0.5091602802276611,0.7318456172943115,0.4475322663784027,0.2611502110958099,0.7367876172065735,0.4208100438117981,0.6854639649391174,0.7474913597106934,0.4357525408267975,0.3748786747455597,0.6099818348884583,0.3281330466270447,0.0572496317327022,0.6356949806213379,0.3641470074653625,-0.0577096752822399,0.5008904933929443,0.4976295530796051,-0.1078866422176361,0.5118935704231262,0.4998451173305511,-0.2124042510986328,0.3498958051204681,0.6248775720596313,-0.2937134802341461,0.3475387990474701,0.6324204802513123,-0.3882133066654205,0.3142348229885101,0.6316673755645752,-0.3148915469646454,0.3116690516471863,0.6399851441383362,-0.4048270881175995,0.3622621595859527,0.7308051586151123,-0.3800519704818725,0.3631913959980011,0.7389103174209595,-0.4750730693340301
C,1,0.7059280872344971,0.374545693397522,0.529013454914093,0.669812798500061,0.2895950675010681,0.388898491859436,0.712791383266449,0.3707900941371918,0.2834859788417816,0.6879744529724121,0.3402826189994812,0.4923441112041473,0.689385712146759,0.4548090696334839,0.3057881891727447,0.7220147848129272,0.3814938068389892,0.6793211102485657,0.7140825986862183,0.4462830424308777,0.4225671291351318,0.5667892694473267,0.3177070617675781,0.0619467161595821,0.5881986618041992,0.3602041602134704,-0.0625571459531784,0.4377726018428802,0.4822498261928558,-0.093956172466278,0.4515205919742584,0.5069777965545654,-0.1993237882852554,0.2845072448253631,0.6034674644470215,-0.2615692019462585,0.2766182422637939,0.6264592409133911,-0.3595736026763916,0.2419201731681823,0.6080855131149292,-0.2788945138454437,0.2392282485961914,0.6268212199211121,-0.3729584813117981,0.2999719679355621,0.7008035182952881,-0.3213007152080536,0.2976326942443847,0.736382246017456,-0.4204059243202209
C,1,0.7025048136711121,0.3989661931991577,0.3951270580291748,0.6436840891838074,0.3150883913040161,0.3527159988880157,0.6989479660987854,0.3989004790782928,0.1539268791675567,0.6587194800376892,0.4028869569301605,0.4756883084774017,0.6758804321289062,0.5138009190559387,0.2150372564792633,0.6929492950439453,0.4222243130207062,0.6208440661430359,0.7035492658615112,0.4678430557250976,0.4355268776416778,0.5178370475769043,0.3573013544082641,0.0746935531497001,0.5442453622817993,0.4123823940753937,-0.0751677080988884,0.3921229839324951,0.5070642828941345,-0.0197802800685167,0.3987695276737213,0.5531719326972961,-0.1159200817346572,0.2333177477121353,0.6288148164749146,-0.1579472869634628,0.2256996035575866,0.6516717076301575,-0.2534888386726379,0.198772519826889,0.6319503784179688,-0.1734516024589538,0.1935515701770782,0.6535770893096924,-0.2658789157867431,0.2513535618782043,0.7339580655097961,-0.2022792100906372,0.2472803294658661,0.768968403339386,-0.2986535727977752
C,1,0.7249822616577148,0.4280521869659424,0.3326011598110199,0.6672793030738831,0.3165145516395569,0.3573503792285919,0.7179388403892517,0.4138085544109344,0.0914732366800308,0.668799638748169,0.4254810810089111,0.4711285233497619,0.6889441013336182,0.531297504901886,0.1701507419347763,0.7112430930137634,0.4465883374214172,0.5868003368377686,0.7300894260406494,0.4867684543132782,0.4097210168838501,0.5246900320053101,0.3591702580451965,0.0899545922875404,0.5478219985961914,0.4194977879524231,-0.0903898030519485,0.3911437690258026,0.4834872484207153,0.0142883704975247,0.393401026725769,0.5307103991508484,-0.105491429567337,0.2293006777763366,0.5935842990875244,-0.0993728339672088,0.223623588681221,0.6132484674453735,-0.2265781313180923,0.1979575455188751,0.5910999178886414,-0.1140536218881607,0.1932481229305267,0.6086794137954712,-0.2382583022117614,0.2463238984346389,0.6904819011688232,-0.1514691263437271,0.240784466266632,0.7205384969711304,-0.2810968458652496
C,1,0.230969488620758,0.5108799338340759,0.0816774368286132,0.2803282141685486,0.4932027757167816,-0.1289183795452118,0.2970939576625824,0.3427161276340484,0.2014401108026504,0.3073897361755371,0.6491503119468689,-0.0819512829184532,0.33370241522789,0.4899713397026062,0.315642237663269,0.2103095650672912,0.6041713953018188,0.1118921563029289,0.2425237447023391,0.5247564911842346,0.3872073590755462,0.5264928340911865,0.4253342151641845,-0.1091998517513275,0.5251928567886353,0.3522510528564453,0.1090182811021804,0.6974767446517944,0.4782187044620514,-0.0635601952672004,0.687821090221405,0.4481576979160309,0.1168371587991714,0.8719701766967773,0.5082260370254517,-0.0647418200969696,0.8463219404220581,0.4813562929630279,0.1400737166404724,0.9062249660491944,0.4968884289264679,-0.068509466946125,0.8871253728866577,0.4724481701850891,0.1391445845365524,0.8571813106536865,0.6231385469436646,-0.1177872121334075,0.8375487327575684,0.5866007804870605,0.103278212249279
C,1,0.7393212914466858,0.4250947535037994,0.2576711773872375,0.6873117685317993,0.2989025712013244,0.3140102922916412,0.7330818176269531,0.4032740294933319,0.0321048870682716,0.6803995966911316,0.4067957699298858,0.4227819740772247,0.7028416395187378,0.5275760889053345,0.1013395339250564,0.7289540767669678,0.412334531545639,0.5209614634513855,0.7507069706916809,0.486427366733551,0.3394881784915924,0.5368268489837646,0.3314787447452545,0.093979924917221,0.5588014125823975,0.3989939391613006,-0.0943127125501632,0.3993805050849914,0.4498054683208465,0.0123252924531698,0.3975914120674133,0.4921890497207641,-0.0974685251712799,0.2346755862236023,0.522033154964447,-0.1077002137899398,0.2272829413414001,0.5458306074142456,-0.2274815440177917,0.1993959546089172,0.5191301703453064,-0.1234106719493866,0.1902398765087127,0.5404376983642578,-0.2406934052705764,0.2524526119232178,0.6260291337966919,-0.1588771790266037,0.2459068596363067,0.6544946432113647,-0.2799061834812164
C,1,0.7398239970207214,0.4236967265605926,0.192380279302597,0.6788339614868164,0.2955386042594909,0.3158893883228302,0.7197796702384949,0.3919326066970825,0.0115533284842967,0.6626455783843994,0.4330531358718872,0.4048184752464294,0.6925843954086304,0.5213639140129089,0.075028583407402,0.7344933748245239,0.4428547918796539,0.4590484797954559,0.7497997283935547,0.4820917844772339,0.3116534948348999,0.5096412897109985,0.319912850856781,0.1029441580176353,0.5300062298774719,0.3789629936218261,-0.1031834334135055,0.3664281964302063,0.4264223575592041,0.0075707766227424,0.3650631606578827,0.4566023647785187,-0.101832166314125,0.1936657428741455,0.5055214166641235,-0.1064051911234855,0.1879588961601257,0.5193087458610535,-0.2284501641988754,0.1565481424331665,0.4977299869060516,-0.1216615736484527,0.1509436070919037,0.5089035034179688,-0.2432182878255844,0.212514579296112,0.6042698621749878,-0.1654421538114547,0.2050680518150329,0.6233563423156738,-0.291770875453949
C,1,0.7498009204864502,0.454971581697464,0.1194316670298576,0.6951898336410522,0.3280109763145447,0.261453628540039,0.7301104664802551,0.4073429405689239,-0.018984355032444,0.6787493228912354,0.4816918969154358,0.3525603413581848,0.7058295607566833,0.5611838698387146,0.0253565460443496,0.7621626853942871,0.4694356620311737,0.3959301710128784,0.7758861780166626,0.5192019939422607,0.2303740680217743,0.5155073404312134,0.3454804420471191,0.0988933220505714,0.5290712714195251,0.3943139314651489,-0.0989862456917762,0.3660940527915954,0.4435770809650421,0.0421710722148418,0.365202397108078,0.4756448864936828,-0.0878244936466217,0.1960252523422241,0.4947126507759094,-0.0341682732105255,0.1851907670497894,0.5127538442611694,-0.1831075996160507,0.1594626307487487,0.4907765388488769,-0.0455274581909179,0.1510339677333831,0.5030540227890015,-0.1954461187124252,0.2104990780353546,0.6062272191047668,-0.0886206477880477,0.2017640173435211,0.6292331218719482,-0.2495434582233429
C,1,0.7623074650764465,0.4917708933353424,0.0341967605054378,0.7160832285881042,0.3545234799385071,0.199536457657814,0.7364065051078796,0.4371511340141296,-0.0964980646967887,0.6865532994270325,0.5000713467597961,0.2892230749130249,0.7101578116416931,0.5946003794670105,-0.0709219127893447,0.7755333185195923,0.5140426754951477,0.3268588185310364,0.792560875415802,0.5652315616607666,0.1239325478672981,0.5217386484146118,0.346310555934906,0.1030450612306594,0.5264017581939697,0.401326835155487,-0.1030487641692161,0.3726522922515869,0.4197244942188263,0.1046111136674881,0.3681316971778869,0.455357551574707,-0.0749648436903953,0.2146447598934173,0.4462225139141083,0.0896898135542869,0.2015043497085571,0.4697738885879516,-0.1032656878232956,0.1797415912151336,0.4370124340057373,0.084211841225624,0.1684789359569549,0.4559586942195892,-0.1102284342050552,0.2280282974243164,0.5470449328422546,0.0411795862019062,0.2145836949348449,0.5788549780845642,-0.1724803447723388
C,1,0.7407548427581787,0.5189081430435181,0.0092176971957087,0.7001342177391052,0.376906156539917,0.1615446060895919,0.7106413841247559,0.4608190655708313,-0.109229952096939,0.6682689189910889,0.5136528015136719,0.2419156283140182,0.6827693581581116,0.6213396191596985,-0.1100453957915306,0.7592067718505859,0.540172815322876,0.2835575640201568,0.7752537727355957,0.5962753891944885,0.0347177982330322,0.5014899373054504,0.3664011657238006,0.0913181006908416,0.4998579025268554,0.4209273159503937,-0.0912655964493751,0.3519178628921509,0.4184515178203583,0.0930821746587753,0.3480865657329559,0.4529163837432861,-0.0626788064837455,0.1974499225616455,0.432836651802063,0.0873755365610122,0.1870779395103454,0.4531415402889251,-0.0781293362379074,0.1641861200332641,0.4175627529621124,0.0827463269233703,0.153349369764328,0.4332204163074493,-0.0834560394287109,0.2059468626976013,0.5328741073608398,0.0349661745131015,0.1943703293800354,0.5601810216903687,-0.1421031951904297
C,1,0.6915575861930847,0.5033623576164246,0.0169491786509752,0.6516886949539185,0.3488049507141113,0.1597229093313217,0.6488152742385864,0.4659952819347381,-0.1421093940734863,0.6237131357192993,0.4786102771759033,0.2617020010948181,0.6252277493476868,0.6216476559638977,-0.138440802693367,0.7024136781692505,0.5286216735839844,0.3121151924133301,0.7156267166137695,0.6013826131820679,-0.0065000061877071,0.4422708451747894,0.3425701856613159,0.0964695513248443,0.4397781789302826,0.4174410998821258,-0.0964562371373176,0.2984660267829895,0.4063057005405426,0.110964685678482,0.2862309217453003,0.4490574598312378,-0.0670766532421112,0.1480756402015686,0.4306640028953552,0.1188244447112083,0.1272691190242767,0.4507664442062378,-0.0738331004977226,0.1166647970676422,0.4166226387023926,0.1153651848435401,0.0929179191589355,0.4326769113540649,-0.0790381580591201,0.1557237803936004,0.5229719877243042,0.0756905898451805,0.1360194981098175,0.5586896538734436,-0.140765830874443
C,1,0.6775341033935547,0.5059460401535034,-0.028932549059391,0.6372162699699402,0.3315403461456299,0.1213821470737457,0.6249809861183167,0.4612978100776672,-0.1855770051479339,0.6093140840530396,0.4703959822654724,0.2312056273221969,0.6077964305877686,0.6152491569519043,-0.1786267012357711,0.6829749345779419,0.5302515625953674,0.2889540195465088,0.7081695795059204,0.6035510897636414,-0.0443480238318443,0.4286456108093261,0.3196949362754822,0.0921503901481628,0.4211637377738952,0.4027726352214813,-0.0921462103724479,0.2899911105632782,0.3874145746231079,0.1517428904771804,0.2765632569789886,0.429344892501831,-0.0169726517051458,0.1552741825580597,0.4018944203853607,0.2148621082305908,0.1338284909725189,0.4212410151958465,0.030117193236947,0.1260890960693359,0.3881450891494751,0.2190274149179458,0.100780040025711,0.4026241898536682,0.031600534915924,0.1604700684547424,0.4945001602172851,0.1937692910432815,0.1420089602470398,0.5295615792274475,-0.0126267215237021
C,1,0.6613818407058716,0.4764490127563476,-0.0928851887583732,0.631936252117157,0.2886032164096832,0.0424497462809085,0.6023209691047668,0.4240548014640808,-0.2440419197082519,0.6054394245147705,0.4272095561027527,0.2070940881967544,0.5902072191238403,0.5652666687965393,-0.2162834107875824,0.6754924654960632,0.4891406297683716,0.3078571557998657,0.691943347454071,0.5579875111579895,-0.0815224424004554,0.4314518570899963,0.2582299411296844,0.0884278938174247,0.4157041609287262,0.3417712748050689,-0.0884284302592277,0.3064260482788086,0.3217760920524597,0.2368020266294479,0.2874979972839355,0.3483361303806305,0.0851759016513824,0.1977891772985458,0.3222827315330505,0.3979121446609497,0.1653688251972198,0.3284440636634826,0.2254811972379684,0.1729987561702728,0.3067103624343872,0.4149585366249084,0.1372132003307342,0.3087474107742309,0.2389703392982483,0.1983426362276077,0.3992927372455597,0.4040983915328979,0.1741285324096679,0.4265448153018951,0.2080620676279068
C,1,0.6229825615882874,0.4690301120281219,-0.0872839093208313,0.6054542064666748,0.2743317186832428,0.025452246889472,0.5683975219726562,0.4143231809139251,-0.2367134839296341,0.573310136795044,0.3805541396141052,0.201238676905632,0.5629139542579651,0.5512632727622986,-0.2195762991905212,0.6333742141723633,0.4592593014240265,0.2995397746562958,0.6607652306556702,0.5518871545791626,-0.1052887365221977,0.411558985710144,0.2400463074445724,0.0880209729075431,0.3880960941314697,0.3140475749969482,-0.0880463421344757,0.3177586197853088,0.2950950860977173,0.2882441282272339,0.2781788110733032,0.3209331631660461,0.1223379671573638,0.2182341068983078,0.2822539508342743,0.4873186647891998,0.1612598299980163,0.3085995018482208,0.2900689840316772,0.1983756721019745,0.2655425667762756,0.5096316933631897,0.13649782538414,0.2860793769359588,0.307329386472702,0.2168466448783874,0.3556896448135376,0.524625837802887,0.1722738593816757,0.3905287384986877,0.2915340662002563
C,1,0.2269067466259002,0.5332395434379578,0.0810290798544883,0.2750700712203979,0.511752188205719,-0.1213389933109283,0.2949903607368469,0.3634127676486969,0.2220500856637954,0.3033757507801056,0.6775341629981995,-0.0728667303919792,0.3349204659461975,0.5164939761161804,0.3293589651584625,0.2085237503051757,0.6258679032325745,0.127789556980133,0.2390596121549606,0.5392639636993408,0.3968623876571655,0.5275630950927734,0.451567143201828,-0.1117409989237785,0.5281459093093872,0.3759756684303283,0.1116245314478874,0.7051461338996887,0.5103134512901306,-0.075443185865879,0.6977134346961975,0.4747480750083923,0.1172072365880012,0.8857930898666382,0.5376535654067993,-0.0936730429530143,0.8605583906173706,0.5094462633132935,0.138626143336296,0.921101987361908,0.5267004370689392,-0.0993719920516014,0.9021504521369934,0.4992255568504333,0.1371475607156753,0.868211567401886,0.656685471534729,-0.1503863930702209,0.8512042164802551,0.6201490759849548,0.1030106246471405
C,1,0.6004689931869507,0.5036632418632507,-0.1317527294158935,0.596476674079895,0.3094680309295654,-0.0260305814445018,0.5309348106384277,0.4489102363586426,-0.2786407470703125,0.5901466608047485,0.4298349022865295,0.1255585104227066,0.533344030380249,0.5766220092773438,-0.2710971236228943,0.630786120891571,0.5155234932899475,0.1692633330821991,0.6287425756454468,0.5933994054794312,-0.2044175714254379,0.4197513163089752,0.256390631198883,0.0768487975001335,0.3864849209785461,0.3302031755447387,-0.0768882781267166,0.3182153105735779,0.2758969068527221,0.2838516533374786,0.2873156070709228,0.320797711610794,0.1372231245040893,0.2367605566978454,0.2807947695255279,0.5061023831367493,0.20369952917099,0.2948788106441498,0.3335585296154022,0.2136288285255432,0.2633107900619507,0.5311873555183411,0.1851259022951126,0.2722533941268921,0.3550062775611877,0.2329968810081482,0.337406724691391,0.5407375693321228,0.2084418386220932,0.3658240437507629,0.3431167006492615
C,1,0.2355260252952575,0.4975051283836365,0.0482640713453292,0.2680263221263885,0.444439023733139,-0.1400946080684662,0.3026093244552612,0.3397689759731293,0.222367450594902,0.2917355895042419,0.6369937062263489,-0.108795553445816,0.3253220617771148,0.5226461291313171,0.3106947541236877,0.2010613977909088,0.5622816681861877,0.0891493335366249,0.2387842833995819,0.5114467740058899,0.3396081030368805,0.5204964876174927,0.4214238226413727,-0.1147306784987449,0.5241907238960266,0.3679411709308624,0.1147219836711883,0.6999646425247192,0.512420117855072,-0.0946088507771492,0.6930189728736877,0.482769638299942,0.1140938177704811,0.8778874278068542,0.5535232424736023,-0.1113952547311782,0.8601536750793457,0.5325618982315063,0.1430092900991439,0.9130146503448486,0.5430883169174194,-0.1167698204517364,0.900833010673523,0.5267056226730347,0.1423015892505645,0.8557270765304565,0.6767670512199402,-0.1786383092403412,0.8448872566223145,0.6475103497505188,0.0974523425102233
C,1,0.2198531925678253,0.3877120912075043,0.0856235548853874,0.2631187438964844,0.3837068080902099,-0.1117608919739723,0.3013432323932647,0.2567045986652374,0.2379139810800552,0.2895812392234802,0.5590165257453918,-0.0474772863090038,0.3271769881248474,0.4261658191680908,0.3424035608768463,0.2129010558128357,0.4923378229141235,0.1634714752435684,0.2372958064079284,0.4271682798862457,0.4083888232707977,0.5111746788024902,0.3782690465450287,-0.1191007941961288,0.5162628889083862,0.3125382363796234,0.1189617812633514,0.6816121339797974,0.4715265929698944,-0.0933451056480407,0.6766761541366577,0.4420003592967987,0.0910814255475997,0.8681089878082275,0.5275751948356628,-0.1066716685891151,0.8551697134971619,0.5095324516296387,0.0811833590269088,0.906712293624878,0.5220728516578674,-0.1109472066164016,0.8948271870613098,0.5048697590827942,0.0765380561351776,0.847877025604248,0.6505346298217773,-0.1594652682542801,0.8405158519744873,0.6262040138244629,0.041417121887207
