label,nose_x,nose_y,nose_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z
U,-0.0852580070495605,-0.1999924480915069,-0.0363764464855194,0.001754343509674,-0.1613103747367859,-0.2992074191570282,-0.0497456789016723,-0.1455204486846923,0.2635424137115478,0.0223055481910705,-0.0010828375816345,-0.1617811769247055,-0.0223055481910705,0.0010828375816345,0.1612710803747177,0.0042530298233032,0.1137560606002807,-0.1165274381637573,-0.0261932015419006,0.1035019159317016,0.2915658056735992,-0.0015007853507995,0.2195453643798828,-0.0535921789705753,-0.0481418967247009,0.1874916553497314,0.4559568166732788
U,-0.0827836990356445,-0.2029450535774231,-0.0789094865322113,0.0120897889137268,-0.1643067598342895,-0.3151232302188873,-0.0552286505699157,-0.1480306982994079,0.2048486173152923,0.0258809924125671,-0.0002824664115905,-0.1480704396963119,-0.0258809924125671,0.0002824664115905,0.1475641578435897,0.0052997469902038,0.1091155409812927,-0.1254839599132537,-0.0419822335243225,0.0974417328834533,0.2733695209026336,0.0016840696334838,0.2126964926719665,-0.0682761520147323,-0.0462238192558288,0.1834067702293396,0.4397698640823364
U,-0.0905645787715911,-0.2001069188117981,-0.0532873608171939,-0.0103531777858734,-0.1595156192779541,-0.2981805205345154,-0.058894008398056,-0.1435396373271942,0.2284727245569229,0.0237070322036743,-0.0007712841033935,-0.1540219187736511,-0.0237070620059967,0.0007712841033935,0.1535766124725341,0.0021206140518188,0.1121129989624023,-0.1298258751630783,-0.0382710397243499,0.100773811340332,0.2892460525035858,-0.0066744983196258,0.2171207666397094,-0.0769237205386161,-0.0540237724781036,0.1861493587493896,0.4688932299613952
U,-0.0937937200069427,-0.1959307789802551,-0.0509604699909687,-0.0141761600971221,-0.1591548323631286,-0.3119297921657562,-0.0612116158008575,-0.1414258480072021,0.2519070208072662,0.0193623304367065,-0.0013895034790039,-0.1706444472074508,-0.0193623602390289,0.0013895034790039,0.1702065616846084,0.0018874406814575,0.1088196039199829,-0.1490785479545593,-0.0310180485248565,0.0989150404930114,0.333271712064743,-0.0083070695400238,0.2221553921699524,-0.1100319847464561,-0.0564422309398651,0.186536967754364,0.5268301963806152
U,-0.094031274318695,-0.1961202621459961,-0.0671059265732765,-0.0212648510932922,-0.1597386598587036,-0.3563547432422638,-0.0470332503318786,-0.1472537219524383,0.2472297698259353,0.018831193447113,-9.700655937194824e-05,-0.1796898990869522,-0.018831193447113,9.703636169433594e-05,0.1792412549257278,0.0009622573852539,0.1122671365737915,-0.1119170486927032,-0.0355721712112426,0.1024848222732544,0.3574404716491699,-0.0066030621528625,0.2206181287765503,-0.0376932434737682,-0.051668643951416,0.1867676973342895,0.5702756643295288
U,-0.1005330979824066,-0.195562481880188,-0.07118721306324,-0.0212669074535369,-0.159037172794342,-0.3261058330535888,-0.0611438453197479,-0.1437636613845825,0.2330793589353561,0.0195803642272949,-0.0013303160667419,-0.1706147193908691,-0.0195803940296173,0.0013303160667419,0.1701207756996154,0.0039238929748535,0.1111485958099365,-0.137437030673027,-0.0322867333889007,0.1002815961837768,0.3443090319633484,-0.0046776235103607,0.2231943607330322,-0.087155632674694,-0.0524583756923675,0.1852285861968994,0.5547285079956055
U,-0.1007177233695983,-0.1988308429718017,-0.0958739072084426,-0.0146292448043823,-0.1590512990951538,-0.3431817889213562,-0.0677727460861206,-0.1459708213806152,0.2053149193525314,0.025916039943695,-0.0004817247390747,-0.1618301421403885,-0.025916039943695,0.0004817247390747,0.1613846570253372,0.0047811865806579,0.1111956238746643,-0.1300914287567138,-0.0402769446372985,0.0990285277366638,0.3192789852619171,-0.0014910697937011,0.2185204029083252,-0.0757859945297241,-0.0559293627738952,0.1847447156906128,0.5115878582000732
U,-0.110031634569168,-0.2091107964515686,-0.1596673876047134,-0.0320006906986236,-0.1678055822849273,-0.4502123892307281,-0.065507560968399,-0.1576386094093322,0.194056823849678,0.0226489305496215,0.0030239820480346,-0.2013816684484481,-0.0226489603519439,-0.003024011850357,0.2010885328054428,-0.0322971045970916,0.1096673011779785,-0.0025450752582401,-0.0852319300174713,0.0816354155540466,0.4418898522853851,-0.0220617949962615,0.2074212431907653,0.2142836600542068,-0.0730139315128326,0.1688501238822937,0.7723307013511658
U,-0.1010476946830749,-0.1962888836860656,-0.0948481410741806,-0.0128901600837707,-0.1588376462459564,-0.3436057269573211,-0.0721805095672607,-0.1456583440303802,0.2058982700109481,0.0246874094009399,-0.0002107918262481,-0.1661142110824585,-0.0246874094009399,0.0002107620239257,0.1657031774520874,0.002326488494873,0.1071045994758606,-0.156829297542572,-0.0394583344459533,0.0946781635284423,0.3204230368137359,-0.0074838995933532,0.2161963582038879,-0.1207170262932777,-0.0640080571174621,0.1827898621559143,0.512622594833374
U,-0.0914433002471923,-0.1966754794120788,-0.0696938261389732,-0.0070920884609222,-0.1563257575035095,-0.3180075287818908,-0.0637196898460388,-0.1443313062191009,0.2175458371639251,0.0251581668853759,-0.0007928311824798,-0.1595028340816497,-0.0251581370830535,0.0007928609848022,0.1590760648250579,0.0059806108474731,0.1101201772689819,-0.1504587978124618,-0.0347894132137298,0.0981431603431701,0.2922923564910888,-0.0035963952541351,0.216388463973999,-0.1198979094624519,-0.0552017986774444,0.1855291724205017,0.4645920097827911
U,-0.1200872361660003,-0.1998135447502136,-0.1157836839556694,-0.021623820066452,-0.1619558930397033,-0.3611685335636139,-0.0809352695941925,-0.1515718698501587,0.1771849691867828,0.0225523710250854,0.0008547902107238,-0.1677376180887222,-0.022552341222763,-0.0008547902107238,0.1672625392675399,-0.0182003080844879,0.1087391376495361,-0.1274064481258392,-0.0468216836452484,0.0934537053108215,0.3544278740882873,-0.0044809281826019,0.2133978605270385,-0.0682829022407531,-0.0510839521884918,0.1780575513839721,0.5812183618545532
U,-0.088130384683609,-0.1909767687320709,-0.0813906267285347,-0.0115413963794708,-0.1536418497562408,-0.3262994885444641,-0.055288940668106,-0.1403044462203979,0.2131115347146988,0.022712230682373,-0.0005237162113189,-0.1653123199939727,-0.0227122604846954,0.0005236864089965,0.1649054586887359,-0.0120404064655303,0.10653817653656,-0.1583375632762909,-0.0563757121562957,0.0966989994049072,0.3343724310398102,-0.0202480852603912,0.21145761013031,-0.1309859603643417,-0.0713042318820953,0.1850937604904174,0.5343543291091919
U,-0.1138795316219329,-0.2008355557918548,-0.1118076890707016,-0.0237041413784027,-0.1609269380569458,-0.3606475591659546,-0.0782971680164337,-0.1501975059509277,0.1817379742860794,0.0239433050155639,-0.0001263618469238,-0.1573580950498581,-0.0239432752132415,0.0001263618469238,0.156883031129837,0.01832115650177,0.1100345253944397,-0.0939704775810241,-0.0234523117542266,0.0969260931015014,0.2898752987384796,0.0213479995727539,0.2103742361068725,0.0099072214215993,-0.0401963889598846,0.1814913749694824,0.464301586151123
U,-0.1247283518314361,-0.1928428709506988,-0.0957553684711456,-0.0307214856147766,-0.1565993428230285,-0.3367416858673095,-0.0932683646678924,-0.1390790939331054,0.2010541409254074,0.0259725451469421,-0.0021387934684753,-0.1627322435379028,-0.0259725451469421,0.0021387934684753,0.1623318940401077,0.0221369862556457,0.1057752966880798,-0.1758479177951812,-0.0207718014717102,0.0974831581115722,0.3045399188995361,0.0243064165115356,0.2144716382026672,-0.1513012200593948,-0.0280367136001586,0.1841340065002441,0.481806218624115
U,-0.122402012348175,-0.1920096278190612,-0.0982567146420478,-0.03189018368721,-0.1572263836860656,-0.3372191488742828,-0.0873492360115051,-0.1433554887771606,0.189432293176651,0.0249757766723632,0.0002134442329406,-0.1569590866565704,-0.0249757468700408,-0.0002134442329406,0.1565786600112915,-0.0010139644145965,0.1062489748001098,-0.1312090754508972,-0.0483857095241546,0.0914466977119445,0.2885409891605377,0.0119308233261108,0.2090275287628173,-0.0800722241401672,-0.0428949296474456,0.180886685848236,0.4625953137874603
U,-0.1013289093971252,-0.1957792937755584,-0.0417664013803005,-0.0005893409252166,-0.1587313115596771,-0.290380597114563,-0.0705881416797638,-0.143083244562149,0.2400364875793457,0.0259453058242797,-0.0015959739685058,-0.1603270769119262,-0.0259453356266021,0.0015959739685058,0.1598535776138305,0.0186762809753417,0.1103798151016235,-0.1775541305541992,-0.0116703808307647,0.1012598276138305,0.2956785857677459,0.0179316997528076,0.2183886766433715,-0.1770624220371246,-0.0215415060520172,0.1839486360549926,0.4572130739688873
U,-0.1176923811435699,-0.1916695237159729,-0.0707990452647209,-0.0281098783016204,-0.1568219065666198,-0.3142293095588684,-0.0805664956569671,-0.141128659248352,0.2068467140197754,0.0244348049163818,-0.0015377402305603,-0.1593246757984161,-0.0244347751140594,0.0015377402305603,0.1589348316192627,0.00860595703125,0.1034057736396789,-0.1534799486398697,-0.0241477787494659,0.0962506532669067,0.3054963052272796,0.0087543725967407,0.2093678712844848,-0.1200980171561241,-0.0381129086017608,0.1818765997886657,0.4923359751701355
U,-0.1119484305381774,-0.1917280852794647,-0.0598382800817489,-0.0245828032493591,-0.1552578210830688,-0.3141172528266907,-0.0727847218513488,-0.141392171382904,0.2327620387077331,0.0242208838462829,-0.0016382038593292,-0.1638845801353454,-0.0242208838462829,0.0016381740570068,0.1634728461503982,0.0140686631202697,0.1074395775794982,-0.1420184522867202,-0.0246598124504089,0.0993410944938659,0.3070786595344543,0.0085486769676208,0.2115698456764221,-0.1019836217164993,-0.0368646383285522,0.1849019527435302,0.4862916171550751
U,-0.0971446335315704,-0.1911595463752746,-0.0802989825606346,-0.0132845640182495,-0.1574743688106537,-0.3381853699684143,-0.0599952936172485,-0.1430273056030273,0.2287808805704116,0.0212170481681823,-0.0001594722270965,-0.1711641997098922,-0.0212170481681823,0.0001595020294189,0.1707008332014084,0.008106529712677,0.1079534292221069,-0.1446890532970428,-0.0400130748748779,0.0918495655059814,0.3557652235031128,0.0155792832374572,0.2136563658714294,-0.109516829252243,-0.0406157374382019,0.1790673732757568,0.5702916979789734
U,-0.1035423278808593,-0.1954639852046966,-0.0964023619890213,-0.0123062431812286,-0.159933865070343,-0.3754795491695404,-0.0647409260272979,-0.1492106020450592,0.2352761626243591,0.0231750011444091,-0.0005251467227935,-0.1845032423734665,-0.0231749713420867,0.0005251169204711,0.1841927021741867,0.0067356824874877,0.1083992719650268,-0.1276815086603164,-0.0279957950115203,0.0987951159477233,0.3936080932617187,0.0144058465957641,0.2146315574645996,-0.061468731611967,-0.0426525175571441,0.1840644478797912,0.623543381690979
U,-0.1098184287548065,-0.1915721297264099,-0.0830199345946312,-0.0211616456508636,-0.1556382179260254,-0.3423781394958496,-0.06778284907341,-0.1471808552742004,0.2158491760492324,0.0235577821731567,-0.0007820725440979,-0.1653573513031005,-0.0235578119754791,0.0007820725440979,0.165028691291809,0.0133877992630004,0.108165442943573,-0.1101753860712051,-0.0279943645000457,0.0987495779991149,0.3388295173645019,0.0022679567337036,0.2156047224998474,-0.0541565604507923,-0.0460105836391449,0.1851566433906555,0.5392371416091919
U,-0.1096634566783905,-0.1892657876014709,-0.1000998392701149,-0.0270745158195495,-0.1550045311450958,-0.3506261706352234,-0.0557513833045959,-0.147256314754486,0.2095562368631363,0.020451545715332,-0.0007925629615783,-0.1590502709150314,-0.020451545715332,0.0007925629615783,0.1586689352989196,0.0161614418029785,0.1109512448310852,-0.0595478639006614,-0.0218856930732727,0.1032413840293884,0.2970525920391083,0.0193555951118469,0.2139507532119751,0.043835487216711,-0.0342990756034851,0.1869283318519592,0.4713264405727386
U,0.0487606525421142,-0.1997671425342559,-0.1679262667894363,0.0365136265754699,-0.1440604031085968,0.206392303109169,-0.042589396238327,-0.1559008955955505,-0.3684310615062713,0.0262638330459594,4.529953002929688e-05,0.1674732267856598,-0.0262638628482818,-4.529953002929688e-05,-0.1676950454711914,0.0245882868766784,0.0991960763931274,0.3729300796985626,-0.0394791066646575,0.1102620363235473,-0.1391164064407348,0.019555926322937,0.1868269443511963,0.6304783821105957,-0.0497830510139465,0.214007019996643,-0.0461927130818367
U,0.0786188840866088,-0.1980615854263305,-0.2174748927354812,0.0589882135391235,-0.1450075507164001,0.1420995742082595,-0.0128888487815856,-0.1567641496658325,-0.3774758875370025,0.029706597328186,-6.73532485961914e-05,0.1557445377111435,-0.0297065675258636,6.73532485961914e-05,-0.1558530926704406,0.0368415713310241,0.0984329581260681,0.3765562176704407,-0.0222016870975494,0.1086890697479248,-0.1308556795120239,0.0591576099395751,0.1882491707801818,0.6416977047920227,-0.0156654119491577,0.215689480304718,-0.0699819102883338
U,0.0728715062141418,-0.2028031647205352,-0.2005588412284851,0.0616094470024108,-0.1455713808536529,0.1586706191301345,-0.016165405511856,-0.1592780947685241,-0.3783054947853088,0.0289201736450195,0.0003620386123657,0.1630787998437881,-0.0289201736450195,-0.0003620684146881,-0.1631680876016616,0.0346410274505615,0.0986500978469848,0.3429681956768036,-0.0227353870868682,0.1114622950553894,-0.0505279563367366,0.0519537329673767,0.1835222840309143,0.5895429849624634,-0.0216583609580993,0.2112816572189331,0.0979146212339401
U,0.0619885921478271,-0.2040970921516418,-0.2925037145614624,0.0695217847824096,-0.1415477395057678,0.1398777067661285,-0.0145185589790344,-0.157020092010498,-0.367882639169693,0.0310666561126709,0.0009894371032714,0.1615062206983566,-0.0310666263103485,-0.0009894371032714,-0.161736711859703,0.0440840125083923,0.1001886129379272,0.3516123592853546,-0.0161119401454925,0.109682023525238,-0.0985447391867637,0.065826416015625,0.1880520582199096,0.6098961234092712,-0.0050625205039978,0.2152950763702392,0.010537383146584
U,0.0596352815628051,-0.1997876167297363,-0.2494838535785675,0.0663549900054931,-0.1434739232063293,0.1620680093765258,-0.0225462615489959,-0.1537795662879943,-0.3705464899539947,0.0296239852905273,0.0001534819602966,0.1679621934890747,-0.0296239554882049,-0.0001534819602966,-0.1681461185216903,0.0358486175537109,0.097586452960968,0.3384335339069366,-0.0212793052196502,0.1100543737411499,-0.1217479109764099,0.0509686470031738,0.1862913966178894,0.5949052572250366,-0.0176616013050079,0.212484061717987,-0.0075560021214187
U,0.0649797320365905,-0.2040416598320007,-0.2541695833206177,0.0654921531677246,-0.1464560627937317,0.1409041583538055,-0.0199542045593261,-0.159158170223236,-0.3479509353637695,0.0308014750480651,-0.0001340508460998,0.1507686823606491,-0.0308014750480651,0.0001340508460998,-0.1509010940790176,0.0434446930885314,0.0955051779747009,0.2886334359645843,-0.0151993632316589,0.1076381802558898,-0.0414685271680355,0.0530040860176086,0.1807054877281189,0.5153600573539734,-0.0127751231193542,0.2082147598266601,0.1119273975491523
U,0.0986108779907226,-0.2022069692611694,-0.1378237605094909,0.0681377649307251,-0.1436067223548889,0.168252021074295,0.0158594846725463,-0.1616080999374389,-0.3553527593612671,0.026763916015625,0.0011088848114013,0.1617173552513122,-0.0267639458179473,-0.0011088550090789,-0.1617173999547958,0.0310298204421997,0.0993119478225708,0.2957081794738769,-0.0205815732479095,0.1095355749130249,-0.0559413433074951,0.052762746810913,0.1870403885841369,0.5008190274238586,-0.0190308392047882,0.2119966745376587,0.0769324004650116
U,0.0976449251174926,-0.2039746046066284,-0.165861576795578,0.0810843110084533,-0.1424649357795715,0.1626126170158386,0.0154076218605041,-0.1630706191062927,-0.3317417502403259,0.0282632112503051,0.0012751221656799,0.1546881347894668,-0.0282632112503051,-0.0012751221656799,-0.1547233462333679,0.0336891412734985,0.0996237993240356,0.2585721611976623,-0.0217747092247009,0.1108465790748596,-0.051075454801321,0.0383611917495727,0.1883635520935058,0.4449909031391144,-0.0228620171546936,0.2108746170997619,0.0876703113317489
U,0.0854642391204834,-0.2004672288894653,-0.1942356526851654,0.0700995326042175,-0.1420948505401611,0.1836584657430648,0.0056756138801574,-0.1610168218612671,-0.343515932559967,0.0276973247528076,0.0010245442390441,0.1608906537294387,-0.0276973247528076,-0.0010245442390441,-0.1610120832920074,0.0410882234573364,0.1008005142211914,0.2567272186279297,-0.0155231356620788,0.1116961240768432,-0.0686273053288459,0.0543058514595031,0.1890186667442321,0.4573887586593628,-0.0152485966682434,0.2141085267066955,0.0629694834351539
U,0.0818101167678833,-0.2035531103610992,-0.1909683346748352,0.0743066072463989,-0.1463552713394165,0.135552242398262,0.0012151002883911,-0.1611350178718567,-0.3345631062984466,0.0289903283119201,0.0006319880485534,0.1486266553401947,-0.0289903283119201,-0.0006319880485534,-0.1487176865339279,0.0409554243087768,0.1010909676551818,0.2794860601425171,-0.0222567915916442,0.1118217706680297,-0.0613907501101493,0.0566097497940063,0.1890466809272766,0.4827196598052978,-0.0137715339660644,0.2170792818069458,0.0553118959069252
U,0.0764474272727966,-0.2060437202453613,-0.2457390129566192,0.0701375007629394,-0.1425518989562988,0.1539693921804428,0.0008469820022583,-0.1628145575523376,-0.3489561676979065,0.0269672870635986,0.0008319020271301,0.1581080108880996,-0.026967316865921,-0.0008319020271301,-0.1582931280136108,0.0431200265884399,0.0999073386192321,0.3177025020122528,-0.0189186334609985,0.1107504963874816,-0.07382183521986,0.0601974725723266,0.1875412464141845,0.5464550852775574,-0.0088795721530914,0.2163249850273132,0.038210779428482
U,0.0723708271980285,-0.2086258232593536,-0.2275732159614563,0.068229854106903,-0.1480025649070739,0.1685688495635986,-0.0033087730407714,-0.1673409342765808,-0.3615718483924866,0.0276635289192199,0.0006687641143798,0.1627424508333206,-0.0276635289192199,-0.0006687939167022,-0.162916898727417,0.0470734238624572,0.0971299409866333,0.3098847270011902,-0.0149816274642944,0.1100432872772216,-0.059077899903059,0.0596835613250732,0.1864795684814453,0.5399436354637146,-0.0105568170547485,0.2138351202011108,0.0862733945250511
U,0.0805706977844238,-0.2075675129890442,-0.210391566157341,0.074148416519165,-0.1446290612220764,0.1638160347938537,0.0067687630653381,-0.1636234819889068,-0.3563384115695953,0.0272439718246459,0.0012151002883911,0.1588534563779831,-0.0272440016269683,-0.0012151300907135,-0.158884197473526,0.0403674244880676,0.0992546677589416,0.2694442570209503,-0.0096827447414398,0.1110286116600036,-0.046362318098545,0.0565221309661865,0.1853816509246826,0.4733932912349701,-0.0049076676368713,0.2117792963981628,0.1092522367835044
U,0.0875110626220703,-0.1969910264015197,-0.1646289378404617,0.0785554647445678,-0.1397279500961303,0.1700861901044845,0.0121859312057495,-0.1568304300308227,-0.3366943299770355,0.028804063796997,0.0006651282310485,0.1543550491333007,-0.028804063796997,-0.0006651282310485,-0.1543053537607193,0.0392482280731201,0.0981934666633606,0.24965201318264,-0.0063483417034149,0.1085689663887023,-0.1208885759115219,0.0617210268974304,0.1836937665939331,0.4467388391494751,-0.007808893918991,0.2152002453804016,-0.0419651232659816
U,0.0807568430900573,-0.1948444843292236,-0.1010868102312088,0.0707389116287231,-0.1405414342880249,0.1821041405200958,0.0219822525978088,-0.1581863760948181,-0.3262518048286438,0.0270772576332092,0.0003466010093688,0.153400182723999,-0.0270772576332092,-0.0003466010093688,-0.1532894968986511,0.039034366607666,0.0993785262107849,0.1974159330129623,-0.0042322874069213,0.1084554195404052,-0.0947041511535644,0.0613440871238708,0.1879385113716125,0.3549879491329193,-0.0022518634796142,0.2158671021461486,0.0100283594802021
U,0.0952869653701782,-0.1980034112930297,-0.0971449539065361,0.0733749866485595,-0.1405476927757263,0.2090723067522049,0.022903025150299,-0.1585788428783416,-0.3360568881034851,0.0264344215393066,0.0007946491241455,0.1665547639131546,-0.026434451341629,-0.0007946193218231,-0.1664730161428451,0.0377672910690307,0.0997525453567504,0.2460642755031585,-0.0076481103897094,0.1106762886047363,-0.1111184507608413,0.0604414939880371,0.1881102323532104,0.422270268201828,-0.0076541602611541,0.218187928199768,-0.0298921093344688
U,0.0936149358749389,-0.2022904157638549,-0.1413680911064148,0.0798251032829284,-0.1399182379245758,0.1862603276968002,0.0190625190734863,-0.1595606505870819,-0.3234256207942962,0.0255289077758789,0.0015164017677307,0.1610378175973892,-0.0255289077758789,-0.0015164017677307,-0.1610498130321502,0.0422718524932861,0.1009444594383239,0.2479927390813827,-0.0044240355491638,0.1145116090774536,-0.1023604050278663,0.0530915260314941,0.1869730949401855,0.4260195195674896,-0.0059355497360229,0.2200469970703125,-0.020565653219819
U,0.1056290864944458,-0.2040058970451355,-0.1076932549476623,0.0829532146453857,-0.1450070738792419,0.1797246783971786,0.0342119932174682,-0.1625733971595764,-0.3476823270320892,0.0286667346954345,0.0001503825187683,0.1670088171958923,-0.0286667644977569,-0.0001503825187683,-0.1669867932796478,0.0837318897247314,0.0832511186599731,0.267930269241333,0.0241333246231079,0.1035002470016479,-0.028212871402502,0.0768893957138061,0.1740037202835083,0.4821661412715912,0.016486644744873,0.2082911729812622,0.1338732242584228
U,0.0929605364799499,-0.198520690202713,-0.2061638832092285,0.0833559036254882,-0.1390947103500366,0.1572084277868271,0.0130100846290588,-0.1588305234909057,-0.3357002437114715,0.0300921201705932,0.0007957220077514,0.1530780643224716,-0.0300921201705932,-0.0007957220077514,-0.1531697809696197,0.0457897186279296,0.0997388362884521,0.2659514844417572,-0.0085390210151672,0.1098324060440063,-0.1188562586903572,0.066582441329956,0.1877878308296203,0.4700228571891784,-0.0054362416267395,0.2137700915336609,-0.0411231815814971
U,0.0888561010360717,-0.1948868930339813,-0.2267481982707977,0.0790957808494567,-0.1384980082511901,0.1684276461601257,0.0169808864593505,-0.1555702090263366,-0.3276225626468658,0.0273705124855041,0.0009053945541381,0.1530822068452835,-0.0273705124855041,-0.0009053945541381,-0.1531891971826553,0.0430632829666137,0.0974987745285034,0.2526661157608032,-0.0072061419486999,0.1101764440536499,-0.1262937933206558,0.0619129538536071,0.1865900754928589,0.435729831457138,-0.0017611980438232,0.2143914699554443,-0.0588828884065151
