label,horizontal,nose_x,nose_y,nose_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z
U,True,0.2916672527790069,0.3855448961257934,-0.04972480610013,0.3556582629680633,0.3892278671264648,-0.1967992633581161,0.3698564171791076,0.366036057472229,0.125416487455368,0.3675279915332794,0.557986319065094,-0.2272315025329589,0.3792408108711242,0.521742045879364,0.1415835618972778,0.3714144229888916,0.6935670971870422,-0.2113720923662185,0.3799161911010742,0.6480929851531982,0.0771418958902359
U,True,0.2921247184276581,0.3872801661491394,-0.0952549204230308,0.3544725179672241,0.3935368657112121,-0.2440351545810699,0.3675430417060852,0.3606706857681274,0.1091279760003089,0.3671005368232727,0.5631245970726013,-0.2813791930675506,0.3742085993289947,0.5184800624847412,0.1360243707895279,0.3689079284667969,0.6920547485351562,-0.2679209411144256,0.3741830587387085,0.6431171894073486,0.0608904771506786
U,True,0.7140390872955322,0.419729083776474,-0.0327407009899616,0.6388044953346252,0.3795437514781952,0.1516615897417068,0.6548088192939758,0.4334829747676849,-0.1838161349296569,0.6417506337165833,0.5243648290634155,0.172439306974411,0.6609019637107849,0.5847375392913818,-0.2223044037818908,0.6536639928817749,0.6587464213371277,0.0996085032820701,0.6666305661201477,0.7187999486923218,-0.1711209267377853
U,True,0.7022964954376221,0.3905075490474701,-0.0220451764762401,0.6275200247764587,0.348991721868515,0.1636709123849868,0.6425207257270813,0.3967267572879791,-0.1787720024585724,0.6116428971290588,0.5012961030006409,0.1832323521375656,0.6278343796730042,0.5566997528076172,-0.2078194320201873,0.6198531985282898,0.6251029968261719,0.104975014925003,0.6370391845703125,0.6892027854919434,-0.1496185213327407
U,True,0.7066036462783813,0.3361913561820984,-0.0795511156320571,0.6328717470169067,0.3726321756839752,0.1269247084856033,0.6474657654762268,0.4145564138889313,-0.1970842778682708,0.6298339366912842,0.5301974415779114,0.1394030898809433,0.6444773077964783,0.5621374249458313,-0.2204111516475677,0.6364716291427612,0.6519060730934143,0.0760274603962898,0.6477121114730835,0.7034153938293457,-0.2115608900785446
U,True,0.7083249092102051,0.3177194893360138,-0.1241424679756164,0.6318213939666748,0.3561806082725525,0.1132550910115242,0.6496702432632446,0.3976248800754547,-0.2051769942045211,0.6187645792961121,0.507640540599823,0.1314393132925033,0.6401369571685791,0.5530685782432556,-0.2160353660583496,0.6242611408233643,0.6334818601608276,0.0845536440610885,0.6402840614318848,0.6925747394561768,-0.196104496717453
U,True,0.7150008678436279,0.4162108302116394,-0.0333822555840015,0.638511598110199,0.3745433092117309,0.1485254764556884,0.6569966673851013,0.4351913928985595,-0.1877681463956833,0.6378604769706726,0.5237023830413818,0.1679791510105133,0.6585569977760315,0.5859401822090149,-0.2191465049982071,0.651218056678772,0.6563474535942078,0.0960693433880806,0.6649827361106873,0.7183809876441956,-0.158695712685585
U,True,0.7120486497879028,0.3606638014316559,-0.0746565833687782,0.6332681775093079,0.3636296093463897,0.1211646869778633,0.6510615944862366,0.4129604399204254,-0.1904466152191162,0.6196913123130798,0.5202016830444336,0.1406646817922592,0.6417319178581238,0.564169704914093,-0.1997258812189102,0.62647545337677,0.6432135701179504,0.0955995619297027,0.6411103010177612,0.6990383267402649,-0.1515353173017501
U,True,0.7144352793693542,0.3599845468997955,-0.0573858842253685,0.6345481872558594,0.3704803884029388,0.1338953077793121,0.6534702777862549,0.4282996356487274,-0.1763261705636978,0.6247776746749878,0.5257328152656555,0.1489860266447067,0.6437488794326782,0.5731991529464722,-0.1763439774513244,0.6298099756240845,0.6495081782341003,0.0936347618699073,0.6460363864898682,0.6993699073791504,-0.116142451763153
U,True,0.7074036598205566,0.3403973579406738,-0.0456033498048782,0.6284326314926147,0.3516574501991272,0.1472405195236206,0.6490586400032043,0.4038659930229187,-0.1885939389467239,0.6162679195404053,0.5021042823791504,0.1616270840167999,0.6388083100318909,0.5582140684127808,-0.1913131326436996,0.6229086518287659,0.624890148639679,0.097122699022293,0.6376644968986511,0.6836382150650024,-0.1291476488113403
U,True,0.7113275527954102,0.3672733306884765,-0.062821164727211,0.6363714337348938,0.3576077818870544,0.1407853364944458,0.6474704742431641,0.396659791469574,-0.198381707072258,0.625612735748291,0.5123264193534851,0.1578713953495025,0.6398458480834961,0.55487060546875,-0.2278260290622711,0.6330145001411438,0.6384852528572083,0.0868591666221618,0.6447216868400574,0.68805330991745,-0.1936022937297821
U,True,0.723101019859314,0.4214604198932647,-0.092584453523159,0.6457599401473999,0.4036966860294342,0.1242384240031242,0.6572051644325256,0.4366389214992523,-0.2066141366958618,0.6410655975341797,0.5544053316116333,0.1411083042621612,0.6572344303131104,0.5940244197845459,-0.2369973212480545,0.6446046829223633,0.679743230342865,0.0558000579476356,0.656585693359375,0.7266053557395935,-0.1968444883823394
U,True,0.7083140015602112,0.3870583474636078,-0.0509835518896579,0.6288881897926331,0.3567715585231781,0.1398105919361114,0.6449525952339172,0.394168347120285,-0.1889144778251648,0.612204909324646,0.5107828378677368,0.1597880125045776,0.6316660642623901,0.5621796250343323,-0.2177325189113617,0.6178392171859741,0.6408690214157104,0.0921656116843223,0.6299954056739807,0.6969454288482666,-0.1724361926317215
U,True,0.7093950510025024,0.3881592452526092,-0.0365053676068782,0.6313987970352173,0.34921595454216,0.149772360920906,0.6503366827964783,0.4017911851406097,-0.1853084564208984,0.6146349310874939,0.5182669758796692,0.1652808785438537,0.63564532995224,0.569672167301178,-0.2072891592979431,0.6199494004249573,0.6445600986480713,0.092506043612957,0.6345198750495911,0.6972233057022095,-0.1481793373823166
U,True,0.296178251504898,0.3235315084457397,-0.0941212996840477,0.3572865426540375,0.3826135993003845,-0.238147959113121,0.3717143833637237,0.3576975464820862,0.1146282851696014,0.3664155006408691,0.5510250926017761,-0.275772362947464,0.3757965266704559,0.5110629200935364,0.124477207660675,0.3678978979587555,0.6835193634033203,-0.2661842107772827,0.3734539747238159,0.6408064961433411,0.0540269091725349
U,True,0.3057335019111633,0.2859571874141693,-0.0804908126592636,0.3610485196113586,0.3796843588352203,-0.2230639904737472,0.376241534948349,0.345769852399826,0.1314048022031784,0.3777949512004852,0.5344699025154114,-0.2591610848903656,0.3850228488445282,0.493385761976242,0.1448183059692382,0.3761700987815857,0.6669322848320007,-0.2476867139339447,0.3807361423969269,0.6147677898406982,0.0792332291603088
U,True,0.3011782467365265,0.2947554886341095,-0.0673308297991752,0.3586610853672027,0.3840082585811615,-0.2168063819408416,0.3754357397556305,0.3529005944728851,0.1314886957406997,0.3705477714538574,0.540079653263092,-0.2501056790351867,0.3798305690288543,0.5034264326095581,0.1415846049785614,0.3710844218730926,0.6733160614967346,-0.2373149394989013,0.3772569000720978,0.6223430633544922,0.0767358988523483
U,True,0.2979594469070434,0.303714245557785,-0.109367735683918,0.3573166131973266,0.3851588666439056,-0.2576229870319366,0.3702962100505829,0.3542269766330719,0.0987393632531166,0.3675984144210815,0.5455005764961243,-0.2920499145984649,0.3757258057594299,0.5059794783592224,0.1152956783771514,0.3689979314804077,0.6703413128852844,-0.2854077517986297,0.3732993900775909,0.6289652585983276,0.052516184747219
U,True,0.2949383556842804,0.4143773913383484,-0.1243301033973693,0.3490286469459533,0.4008018374443054,-0.2064523994922638,0.3626154363155365,0.3764030337333679,0.1151380166411399,0.3468524813652038,0.5729173421859741,-0.250440776348114,0.3591994643211365,0.535261869430542,0.1455885916948318,0.3455890417098999,0.6957119107246399,-0.2285983264446258,0.3560830950736999,0.6578157544136047,0.0773302465677261
U,True,0.306297242641449,0.5887113809585571,-0.1593191623687744,0.3428763747215271,0.5455288887023926,-0.206923022866249,0.3502941131591797,0.5460620522499084,0.1011009141802787,0.31453737616539,0.6822897791862488,-0.3068539798259735,0.3252831399440765,0.6536345481872559,0.1598758846521377,0.2920005619525909,0.7950899004936218,-0.2914021611213684,0.3043023943901062,0.7601271271705627,0.0787786096334457
U,True,0.3177221417427063,0.571904718875885,-0.3077676892280578,0.3683570027351379,0.5319464802742004,-0.3420939743518829,0.3535647094249725,0.5579237341880798,-0.057390347123146,0.3472959101200104,0.6811330318450928,-0.4322259426116943,0.3400163352489471,0.6712937355041504,-0.0018158898456022,0.3177900910377502,0.8061460852622986,-0.442212164402008,0.3139928579330444,0.7853955030441284,-0.0764989927411079
U,True,0.3986537158489227,0.1811226159334182,-0.1690667569637298,0.4710715413093567,0.2169017493724823,-0.1199720352888107,0.4076501131057739,0.3101136982440948,0.0919131115078926,0.4943523108959198,0.3303411602973938,-0.1680068522691726,0.4321261644363403,0.4440594911575317,0.1492315828800201,0.5050823092460632,0.458524227142334,-0.2457846254110336,0.4362376928329468,0.5568481087684631,0.0579033270478248
U,True,0.3033671081066131,0.3094986081123352,-0.0704988166689872,0.3691024482250213,0.3653447031974792,-0.2162603437900543,0.3834464848041534,0.3333218693733215,0.1223290115594863,0.3745540678501129,0.5222418308258057,-0.2505113780498504,0.3833070695400238,0.4846870303153991,0.1316693425178527,0.3721811473369598,0.6588606238365173,-0.2295813560485839,0.3772160708904266,0.6130224466323853,0.0535326078534126
U,True,0.2968564927577972,0.3053709864616394,-0.0607584193348884,0.3598385155200958,0.371699571609497,-0.2033485472202301,0.3826168179512024,0.3371039032936096,0.1232752725481987,0.3779276013374328,0.5289552211761475,-0.233133852481842,0.3893775939941406,0.488187313079834,0.1379991024732589,0.3757091164588928,0.6611567735671997,-0.2223402857780456,0.3833473324775696,0.6135014295578003,0.0775570794939994
U,True,0.2816108465194702,0.4018377065658569,0.0025394209660589,0.3442944586277008,0.4378191828727722,-0.1512283086776733,0.3617257475852966,0.3737680315971374,0.1492973715066909,0.4312612116336822,0.4769436120986938,-0.2048539966344833,0.4296244084835052,0.4289245009422302,0.1890710741281509,0.4048754572868347,0.5853163003921509,-0.2257767021656036,0.4081381857395172,0.5261449217796326,0.1567026525735855
U,True,0.7018249034881592,0.3174671530723572,-0.0677455887198448,0.6271899342536926,0.3465332984924316,0.1296660900115966,0.6436337828636169,0.384743869304657,-0.1989070922136306,0.6149508357048035,0.4986202120780945,0.1482547372579574,0.6328811049461365,0.5425569415092468,-0.213233083486557,0.622096061706543,0.6247872114181519,0.0887793079018592,0.632934033870697,0.6766955852508545,-0.1822349429130554
U,True,0.6919431090354919,0.283715546131134,-0.090052381157875,0.6213347911834717,0.3349938690662384,0.123293898999691,0.6400855183601379,0.3772008717060089,-0.2141943424940109,0.6066036820411682,0.4855066239833832,0.1454361677169799,0.6209363341331482,0.5260597467422485,-0.2402002662420272,0.6164944171905518,0.6086671948432922,0.093427650630474,0.6244722008705139,0.6606574654579163,-0.2312767058610916
U,True,0.6966082453727722,0.2884146273136139,-0.1277106553316116,0.6225847005844116,0.3374220728874206,0.1146019846200943,0.6436930894851685,0.3816922307014465,-0.2149327397346496,0.6100863814353943,0.4900432825088501,0.135037824511528,0.6280947327613831,0.5324814319610596,-0.2307848632335662,0.6209829449653625,0.6136788725852966,0.0777442306280136,0.6294071078300476,0.6674757599830627,-0.2069725096225738
U,True,0.6947807669639587,0.2994743287563324,-0.1423821002244949,0.623720109462738,0.3458206057548523,0.1058525964617729,0.6427431106567383,0.3897844552993774,-0.2237472981214523,0.610027015209198,0.4975876808166504,0.1226036548614502,0.6281312704086304,0.5347275137901306,-0.2375943809747696,0.6195718050003052,0.6190681457519531,0.0613766461610794,0.6295750737190247,0.676029622554779,-0.2140835076570511
U,True,0.7039328217506409,0.4153058528900146,-0.062199667096138,0.6390978693962097,0.3690250515937805,0.1470413655042648,0.6497748494148254,0.407117486000061,-0.1721672415733337,0.6354464888572693,0.5279895067214966,0.155630424618721,0.6501936912536621,0.5710744857788086,-0.1998053044080734,0.6399186849594116,0.6520451307296753,0.0677121728658676,0.651200532913208,0.7026589512825012,-0.1420545279979705
U,True,0.7023532390594482,0.587918758392334,-0.0855453386902809,0.6503234505653381,0.539618730545044,0.1025224849581718,0.6641750931739807,0.5592987537384033,-0.2007826864719391,0.6728467345237732,0.6418789029121399,0.1743521094322204,0.6890144348144531,0.6864286661148071,-0.2630142271518707,0.6950019598007202,0.7467731833457947,0.1286937147378921,0.713173508644104,0.8117453455924988,-0.2540172934532165
U,True,0.6848655939102173,0.5744398832321167,-0.2371166199445724,0.6483568549156189,0.5260007381439209,-0.0498240515589714,0.6388475894927979,0.5471912622451782,-0.3038226366043091,0.6570065021514893,0.6488900184631348,0.0210393816232681,0.6606736779212952,0.683310866355896,-0.3520916104316711,0.6806241869926453,0.7632034420967102,-0.0436877310276031,0.6921639442443848,0.7994624376296997,-0.3376696109771728
U,True,0.6038103103637695,0.1835591346025467,-0.2434139549732208,0.5970311164855957,0.3148709535598755,0.0155377248302102,0.5328231453895569,0.2139663249254226,-0.1523871123790741,0.5705371499061584,0.4451003074645996,0.0565783940255641,0.5046665072441101,0.3275788128376007,-0.220384269952774,0.5655463933944702,0.5698233246803284,-0.0502955354750156,0.4975608885288238,0.454211562871933,-0.3460732102394104
U,True,0.6971806883811951,0.3122202157974243,-0.0724455490708351,0.6195854544639587,0.3301410675048828,0.1111896783113479,0.6327733397483826,0.3621395230293274,-0.1994276344776153,0.614467203617096,0.4866465032100677,0.13247911632061,0.6317368149757385,0.5192316174507141,-0.2251815497875213,0.6239491701126099,0.6090670228004456,0.0802294015884399,0.634864091873169,0.6570188999176025,-0.2028088420629501
U,True,0.7006462216377258,0.299986183643341,-0.0670443326234817,0.6176000833511353,0.3311224281787872,0.1137981936335563,0.6370716691017151,0.3690425455570221,-0.1857293993234634,0.6026580929756165,0.4812568128108978,0.1436081528663635,0.6197901964187622,0.5210480690002441,-0.1968206018209457,0.612080991268158,0.5993562340736389,0.1036933809518814,0.6257742047309875,0.6598681211471558,-0.160384401679039
U,True,0.7120152711868286,0.3988146483898163,0.0093432879075407,0.6367070078849792,0.3707707822322845,0.1585078984498977,0.6527998447418213,0.4294749200344085,-0.1446399241685867,0.5625272393226624,0.4257712066173553,0.2110267877578735,0.5707108378410339,0.4673704206943512,-0.1787230223417282,0.5900120735168457,0.5344722867012024,0.1771223843097686,0.59752357006073,0.5892117619514465,-0.1264891624450683
U,True,0.4940238893032074,0.379225492477417,-0.4507469832897186,0.5487328171730042,0.391099214553833,-0.3173645138740539,0.4484153985977173,0.3973657190799713,-0.3077673316001892,0.5692586898803711,0.545530378818512,-0.3293057978153229,0.4514115452766418,0.5473219156265259,-0.3243498206138611,0.5779464244842529,0.680954098701477,-0.3403435945510864,0.4410664141178131,0.6933227777481079,-0.3323383033275604
U,True,0.4982373118400574,0.3136962950229645,-0.2675493061542511,0.5523188710212708,0.3669306933879852,-0.1748183369636535,0.4443857669830322,0.3615497350692749,-0.1727891117334365,0.5830001831054688,0.5118524432182312,-0.1854110658168792,0.4145492017269134,0.4988345503807068,-0.1834553629159927,0.568640410900116,0.6396284699440002,-0.212825134396553,0.4277186691761017,0.6432225704193115,-0.2024742811918258
U,True,0.515982985496521,0.3506644666194916,-0.4799945652484894,0.5514662265777588,0.3859543800354004,-0.3135257065296173,0.4488915205001831,0.3869852423667907,-0.3414715826511383,0.5497446656227112,0.5316573977470398,-0.3385858237743377,0.4396914839744568,0.5281375646591187,-0.3700159788131714,0.5576125979423523,0.6709851622581482,-0.3852693438529968,0.4232493340969085,0.6747714877128601,-0.4017870724201202
U,True,0.5205994248390198,0.3637502193450928,-0.4056076407432556,0.5509933233261108,0.3887953162193298,-0.2592897713184356,0.4507741630077362,0.3912822306156158,-0.2917905151844024,0.548413097858429,0.5254706740379333,-0.2698379158973694,0.4419173896312713,0.5334820747375488,-0.3058825731277466,0.5589355230331421,0.6655096411705017,-0.2951784431934356,0.424700528383255,0.6725971102714539,-0.3208264410495758
U,True,0.5290577411651611,0.344602882862091,-0.4121879339218139,0.5582130551338196,0.380257099866867,-0.2695529758930206,0.4553114175796509,0.3753846883773803,-0.2990040779113769,0.5524280071258545,0.5343965291976929,-0.2806882560253143,0.4453333914279938,0.5251200199127197,-0.3065606653690338,0.5612137913703918,0.6648697853088379,-0.3044776022434234,0.4270252287387848,0.6707908511161804,-0.3294688165187835
U,True,0.542418897151947,0.2959263324737549,-0.5474021434783936,0.5695443749427795,0.3421457707881927,-0.3323810696601867,0.4717165827751159,0.3283680379390716,-0.3739182949066162,0.5632416605949402,0.479955792427063,-0.3554376363754272,0.4175777733325958,0.4570398032665252,-0.3880969583988189,0.5090895891189575,0.4841678738594055,-0.4420909583568573,0.4777131080627441,0.5505208373069763,-0.4392600357532501
U,True,0.5655328035354614,0.2051159739494323,-0.2934997677803039,0.5713860392570496,0.3008526861667633,-0.1599897891283035,0.4742599427700043,0.2881717681884765,-0.2350166290998459,0.5596932768821716,0.4306699931621551,-0.1769355684518814,0.4357425272464752,0.4037938416004181,-0.2531066834926605,0.4896080493927002,0.3986867666244507,-0.2496600151062011,0.5192533135414124,0.4112615287303924,-0.2696013152599334
U,True,0.5509582757949829,0.1883408725261688,-0.3184793889522552,0.5675230026245117,0.3002952635288238,-0.1922293901443481,0.4670317769050598,0.2889401614665985,-0.2191917151212692,0.5560290217399597,0.4353362321853637,-0.2195353507995605,0.4266189634799957,0.4076865911483764,-0.2810077965259552,0.4846537709236145,0.398994505405426,-0.2888714075088501,0.5091701149940491,0.4038800597190857,-0.3433298468589782
U,True,0.4938132762908935,0.3656608462333679,-0.3756302297115326,0.532520592212677,0.3666563034057617,-0.2822990119457245,0.4752196371555328,0.3611129820346832,-0.2690700590610504,0.5400899648666382,0.3676787614822387,-0.4299192428588867,0.4727984666824341,0.3726327121257782,-0.3838353455066681,0.4766153693199157,0.3353014588356018,-0.5210541486740112,0.519995927810669,0.3670320510864258,-0.4650512039661407
U,True,0.4926298260688782,0.3702656924724579,-0.5220068097114563,0.5509114861488342,0.3895077109336853,-0.361297607421875,0.4448125958442688,0.3897863924503326,-0.3605139553546905,0.5547391772270203,0.5404269695281982,-0.3782849907875061,0.442544013261795,0.5383760333061218,-0.3882259726524353,0.5653700232505798,0.6771396994590759,-0.4247060120105743,0.429964005947113,0.6879986524581909,-0.4237790703773498
U,True,0.4937525391578674,0.3741235136985779,-0.1881867349147796,0.5510727167129517,0.3865789473056793,-0.1356156021356582,0.4419413208961487,0.3831906020641327,-0.1311690509319305,0.5739142298698425,0.5364081859588623,-0.1405349820852279,0.4260973036289215,0.5374588966369629,-0.142860010266304,0.5686764121055603,0.6723822355270386,-0.1567528694868087,0.4273587763309479,0.6793768405914307,-0.157106801867485
U,True,0.49310302734375,0.3112067282199859,-0.2742671072483063,0.5508893728256226,0.3681239187717438,-0.1820537894964218,0.4417513906955719,0.360352098941803,-0.1778119355440139,0.5566762685775757,0.5244274735450745,-0.1911696493625641,0.4345115125179291,0.5179712176322937,-0.1853944808244705,0.5639582872390747,0.6600346565246582,-0.2136618494987487,0.4283200800418854,0.6636286973953247,-0.2120403200387954
U,True,0.5044508576393127,0.3753369748592376,-0.418832391500473,0.5534756779670715,0.3933276534080505,-0.290025532245636,0.4527451395988464,0.385599136352539,-0.2922349572181701,0.5514146089553833,0.5486717224121094,-0.3072634041309356,0.4250998795032501,0.5470358729362488,-0.3190717101097107,0.5580845475196838,0.6859701871871948,-0.3376855254173279,0.4209473729133606,0.6829597353935242,-0.3429999947547912
U,True,0.504094660282135,0.3114413321018219,-0.2814346551895141,0.5574732422828674,0.3566141128540039,-0.1792500764131546,0.4463608264923095,0.3629611432552337,-0.178898274898529,0.5858457088470459,0.495851069688797,-0.1801801770925521,0.4176527857780456,0.5027756690979004,-0.1782031506299972,0.5717920660972595,0.6354064345359802,-0.2142817378044128,0.434123694896698,0.6304181814193726,-0.2034720331430435
U,True,0.4860982000827789,0.3462178111076355,-0.3080606460571289,0.55424565076828,0.3831441402435303,-0.2176765501499176,0.4505693018436432,0.3817474842071533,-0.20989990234375,0.5624325275421143,0.5352988839149475,-0.2199203222990036,0.4521749317646026,0.5306947231292725,-0.2080148607492447,0.5787968635559082,0.673748254776001,-0.2402365058660507,0.442257285118103,0.675386369228363,-0.2261349707841873
U,True,0.4792885482311249,0.3671417534351349,-0.4351171851158142,0.5499493479728699,0.3983714282512665,-0.3217685222625732,0.4490863680839538,0.3943003714084625,-0.2967344224452972,0.5589818358421326,0.5443311929702759,-0.3363606035709381,0.4494971632957458,0.5329423546791077,-0.3106927871704101,0.5720560550689697,0.6784305572509766,-0.3685697019100189,0.4390044212341308,0.6747184991836548,-0.3392941057682037
U,True,0.4741407334804535,0.3428020775318146,-0.3972130715847015,0.5484973788261414,0.3778027892112732,-0.2990559339523315,0.4460911154747009,0.3773562014102936,-0.2675124704837799,0.5574895739555359,0.5284066200256348,-0.300741970539093,0.4498215615749359,0.5282756686210632,-0.272764652967453,0.5725376009941101,0.6664130091667175,-0.3108590245246887,0.4389642775058746,0.6666278839111328,-0.290508508682251
U,True,0.4576061367988586,0.2916998863220215,-0.5305514335632324,0.528473973274231,0.3305528461933136,-0.358384907245636,0.4279167056083679,0.3394739925861358,-0.3356494605541229,0.5797784328460693,0.4626729190349579,-0.3839238286018371,0.4354940354824066,0.476299375295639,-0.3581673204898834,0.5167950391769409,0.5516394972801208,-0.4442765414714813,0.4883768260478973,0.4831660091876983,-0.4239541292190552
U,True,0.4393678307533264,0.2147711366415023,-0.2564020156860351,0.5275334715843201,0.2892722189426422,-0.1722640991210937,0.4326637089252472,0.3106405138969421,-0.1266948878765106,0.5697841048240662,0.411179631948471,-0.1820343434810638,0.4434577226638794,0.4434740245342254,-0.1351981461048126,0.4887089431285858,0.4173825681209564,-0.2078443020582199,0.5188965201377869,0.4042735397815704,-0.1860840618610382
U,True,0.4497800171375274,0.1808304488658905,-0.2438243925571441,0.5349624752998352,0.2796456217765808,-0.1441719830036163,0.4373641312122345,0.2921518981456756,-0.1281217634677887,0.577837347984314,0.3989201188087463,-0.1720798462629318,0.4472262561321258,0.4310657083988189,-0.1321264505386352,0.4977432191371918,0.3974539041519165,-0.2298918664455413,0.514611542224884,0.3903188407421112,-0.1563825607299804
U,True,0.4903192818164825,0.3464319109916687,-0.384221613407135,0.5127192139625549,0.3611327111721039,-0.2683529555797577,0.4523285329341888,0.3734096884727478,-0.286444753408432,0.5379881262779236,0.3640524744987488,-0.397733211517334,0.4623652100563049,0.3924612700939178,-0.4068055152893066,0.5057050585746765,0.3448529839515686,-0.5213087201118469,0.4842787683010101,0.3507413268089294,-0.5030171275138855
U,True,0.5087503790855408,0.3699692785739898,-0.4315023422241211,0.5585809946060181,0.3873641192913055,-0.2934811413288116,0.4523241817951202,0.3851152658462524,-0.2932722866535187,0.5600892901420593,0.5430916547775269,-0.299408882856369,0.4476062059402466,0.5366504788398743,-0.2931513786315918,0.5718650221824646,0.6857869029045105,-0.3290537893772125,0.4337896704673767,0.678808867931366,-0.3172955811023712
U,True,0.5092363953590393,0.3675841987133026,-0.2643871605396271,0.5623564720153809,0.3785418570041656,-0.1771686673164367,0.4504484236240387,0.3811400234699249,-0.1722232401371002,0.573657214641571,0.53201824426651,-0.1818126142024994,0.4274913072586059,0.5336567759513855,-0.1773544400930404,0.5747097134590149,0.6743388772010803,-0.2142890989780426,0.4333558678627014,0.666446328163147,-0.2040137201547622
